id,mention,wp_title,ratio,ranking
Q332632,Filippo,Eduardo De Filippo,0.56,2
Q12950442,youtube,Shay Carl,0.125,3
Q47461822,youtube,Sandra Lee,0.1176470588235294,5
Q3568252,Sussmann,Wilhelm Süssmann,0.5833333333333334,0
Q95701,Sussmann,Louis Sussmann-Hellborn,0.5161290322580645,1
Q16582388,Fratoianni,Nicola Fratoianni,0.7407407407407407,0
Q3624592,Fratoianni,Arturo Scotto,0.2608695652173913,5
Q242271,rump,Kelly Madison,0.0,9
Q315864,Ryan Cole,Gary Cole,0.6666666666666666,0
Q204018,Ryan Cole,J. Cole,0.625,2
Q215120,Ryan Cole,Cole Porter,0.4,4
Q52274632,Ryan Cole,Isaac Cole Powell,0.4615384615384615,9
Q466712,Maria Stella Gelmini,Mariastella Gelmini,0.9230769230769232,0
Q2850556,Maria Stella Gelmini,Anna Maria Bernini,0.5263157894736842,1
Q929145,Maria Stella Gelmini,Piergiorgio Odifreddi,0.2439024390243902,3
Q530825,Maria Stella Gelmini,Roberto Calderoli,0.1621621621621621,5
Q1050695,Maria Stella Gelmini,Caterina Guzzanti,0.3783783783783784,7
Q3839941,Maria Stella Gelmini,Luigi Nicolais,0.2941176470588235,8
Q2964194,Eviden,Chloé Delaume,0.1052631578947368,1
Q5812,Nole Djokovic,Novak Đoković,0.6153846153846154,0
Q193661,Nole Djokovic,Stan Wawrinka,0.1538461538461538,1
Q29918446,Nole Djokovic,Matteo Berrettini,0.2,3
Q1426,Nole Djokovic,Roger Federer,0.2307692307692307,4
Q24061220,Nole Djokovic,Lorenzo Sonego,0.3703703703703703,5
Q53844829,"Conte

",Giuseppe Conte,0.4761904761904761,1
Q26580,"Conte

",Antonio Conte,0.5,4
Q179516,"Conte

",Paolo Conte,0.5555555555555556,5
Q3851266,Massimo Garavaglia,Massimo Garavaglia,1.0,0
Q388442,Massimo Garavaglia,Dario Franceschini,0.3888888888888889,2
Q181794,Massimo Garavaglia,Daniela Santanchè,0.2857142857142857,3
Q16571306,Massimo Garavaglia,Laura Castelli,0.25,4
Q3851144,Massimo Garavaglia,Massimo Bitonci,0.5454545454545454,6
Q60040578,Dovevamo,Giuseppe Governale,0.3076923076923077,0
Q3759217,Dovevamo,Gegia,0.3076923076923077,1
Q3634667,Dovevamo,Barbara Palombelli,0.1538461538461538,3
Q730697,Dovevamo,Salvatore Inzerillo,0.2222222222222222,4
Q3680023,Dovevamo,Claudio Domino,0.3636363636363636,5
Q3619083,Dovevamo,Antonino Madonia,0.25,6
Q633748,Dovevamo,Giuseppe Marchese (criminale),0.1621621621621621,7
Q1495283,Dovevamo,Gaspare Mutolo,0.1818181818181818,9
Q438839,Alexander Dugin,Aleksandr Gel'evič Dugin,0.6666666666666666,0
Q16146870,Alexander Dugin,Steve Bannon,0.2962962962962963,7
Q16217637,Alexander Dugin,Richard B. Spencer,0.2424242424242424,9
Q5669,Alessandro Sieni,Sandro Botticelli,0.5454545454545454,0
Q28374251,Alessandro Sieni,Alessandro Leogrande,0.7222222222222222,1
Q272648,Alessandro Sieni,Nada (cantante),0.1935483870967742,2
Q24043593,Alessandro Sieni,Felice Cappa,0.2142857142857142,5
Q24025631,Dmytro Kuleba,Dmytro Kuleba,1.0,0
Q6294,Robby Mook,Hillary Clinton,0.24,1
Q60526269,Robby Mook,Lil Keed,0.1111111111111111,2
Q3874799,Zelensky,Volodymyr Zelens'kyj,0.5714285714285714,0
Q15976266,Zelensky,Dario Nardella,0.1818181818181818,3
Q3838043,Zelensky,Luca Bizzarri,0.0,6
Q25144,Kevin Spacey,Kevin Spacey,1.0,0
Q23559,Mussolini,Benito Mussolini,0.72,0
Q285543,Mussolini,Alessandra Mussolini,0.6206896551724138,1
Q446421,Mussolini,Romano Mussolini,0.72,2
Q640292,Mussolini,Vittorio Mussolini,0.6666666666666666,4
Q2665964,Mussolini,Bruno Mussolini,0.75,5
Q549097,Mussolini,Arnaldo Mussolini,0.6923076923076923,6
Q202303,Franco Trinca,Giovanni Paisiello,0.1935483870967742,7
Q232470,Franco Trinca,Valeria Bruni Tedeschi,0.3428571428571428,9
Q53844829,"Giuseppe Conte

",Giuseppe Conte,0.9333333333333332,0
Q3770348,"Giuseppe Conte

",Giuseppe Conte (scrittore),0.6666666666666666,3
Q13581225,"Giuseppe Conte

",Luigi Di Maio,0.2068965517241379,4
Q51056,"Giuseppe Conte

",Francesco Giuseppe I d'Austria,0.4347826086956521,6
Q45359418,"Giuseppe Conte

",Gaetano Manfredi,0.125,7
Q3956186,"Giuseppe Conte

",Sergio Mattarella,0.1212121212121212,9
Q12467437,Carlo Calenda,Carlo Calenda,1.0,0
Q65127229,Carlo Calenda,Fabio Calenda,0.7692307692307693,4
Q16536907,Carlo Calenda,Carlo Cottarelli,0.6206896551724138,6
Q13581225,Carlo Calenda,Luigi Di Maio,0.1538461538461538,8
Q7747,Vladimir Putin,Vladimir Putin,1.0,0
Q233282,Vladimir Putin,Ljudmila Putina,0.5517241379310345,1
Q23530,Vladimir Putin,Dmitrij Medvedev,0.2666666666666666,2
Q3874799,Vladimir Putin,Volodymyr Zelens'kyj,0.4117647058823529,4
Q20850503,Vladimir Putin,Evgenij Prigožin,0.3333333333333333,7
Q1055449,Vladimir Putin,Matteo Salvini,0.2142857142857142,9
Q45362,Gregg Phillips,Bijou Phillips,0.6428571428571429,0
Q1381281,Gregg Phillips,Gregg Bissonette,0.5333333333333333,1
Q349357,Gregg Phillips,Woody Herman,0.0769230769230769,4
Q11571,Gregg Phillips,Cristiano Ronaldo,0.1935483870967742,5
Q219519,Gregg Phillips,Phillip Phillips,0.6,7
Q25132,Paul Thomas,Paul Thomas Anderson,0.7096774193548387,0
Q728677,Paul Thomas,Paul Thomas,1.0,1
Q37030,Paul Thomas,Thomas Mann,0.5454545454545454,2
Q343616,Paul Thomas,Paul Dano,0.6,4
Q18938,Paul Thomas,Thomas Jane,0.5454545454545454,8
Q6294,Hillary,Hillary Clinton,0.6363636363636364,0
Q33817,Hillary,Edmund Hillary,0.6666666666666666,1
Q232687,Hillary,Hillary Scott,0.7,4
Q1124,Hillary,Bill Clinton,0.3157894736842105,5
Q2395252,Hillary,Hillary Wolf,0.7368421052631579,6
Q776953,Pazienza,Andrea Pazienza,0.6956521739130435,0
Q381747,Pazienza,Michele Pazienza,0.6666666666666666,1
Q1424450,Pazienza,Francesco Pazienza,0.6153846153846154,3
Q2527123,Pazienza,Vinny Paz,0.3529411764705882,6
Q16560415,Pazienza,Giulia Pazienza,0.6956521739130435,9
Q40599,Studiarsi,Édouard Manet,0.2727272727272727,3
Q283988,Studiarsi,Roddy McDowall,0.1739130434782608,6
Q3894531,Erich Grimaldi,Paolo Torrisi,0.2222222222222222,0
Q1402,Erich Grimaldi,Giovanni Boccaccio,0.1875,1
Q128297,Erich Grimaldi,Maria Callas,0.3846153846153846,2
Q375998,Erich Grimaldi,Giovanni Pascoli,0.2,3
Q3764464,Erich Grimaldi,Gina Mascetti,0.2222222222222222,4
Q446670,Erich Grimaldi,Carlo Bergonzi,0.1428571428571428,9
Q1511,Avvertiamo,Richard Wagner,0.1666666666666666,1
Q929630,Avvertiamo,Franco Basaglia,0.24,3
Q1224,Avvertiamo,Carlo Azeglio Ciampi,0.3333333333333333,4
Q154751,Avvertiamo,Nicola Cusano,0.2608695652173913,9
Q6078,Dr,Dr. Dre,0.4444444444444444,2
Q298685,Dr,Dr. Seuss,0.3636363636363636,6
Q64578398,Francesca Donato,Francesca Donato (politica),0.7441860465116279,0
Q3036220,Francesca Donato,Donato Carrisi,0.4,3
Q189015,Francesca Donato,Ruggero Leoncavallo,0.2857142857142857,5
Q593430,Francesca Donato,Francesco Donà,0.8,7
Q1240701,Francesca Donato,Donato Bilancia,0.3870967741935484,9
Q55281994,Green Pass,Sara Cunial,0.2857142857142857,4
Q99535403,Green Pass,Madame (cantante),0.1481481481481481,8
Q21030384,Cosco,Vincenzo Cosco,0.5263157894736842,0
Q3829204,Cosco,Lea Garofalo,0.2352941176470588,2
Q1229104,Scriverò,Francesco Renga,0.1739130434782608,3
Q3856543,Scriverò,Michele Canova Iorfida,0.2,9
Q61780902,AGOSTO 2022,Khvicha Kvaratskhelia,0.0625,7
Q76793,Schwab,Klaus Schwab,0.6666666666666666,0
Q742867,Schwab,Stefan Schwab,0.631578947368421,3
Q17468111,Schwab,V. E. Schwab,0.6666666666666666,4
Q77428,Schwab,Gustav Schwab,0.631578947368421,6
Q117238,Schwab,Charlotte Schwab,0.5454545454545454,7
Q15998745,Schwab,Oscar Schwab,0.6666666666666666,9
Q41223,Alex Lourie,Boris Pasternak,0.3076923076923077,1
Q5078990,Alex Lourie,Charles Herbert,0.3846153846153846,8
Q3876219,Fusillo,Nicola Fusillo,0.6666666666666666,1
Q1008154,Fusillo,Mario Martone,0.2,4
Q19279914,Fusillo,Gianluca Fusilli,0.5217391304347826,8
Q288217,Riccardo Ortolani,Riz Ortolani,0.7586206896551724,0
Q4015465,Riccardo Ortolani,Vittorio Occorsio,0.4117647058823529,3
Q53039,Riccardo Ortolani,Lina Wertmüller,0.375,4
Q183240,Lucia,Santa Lucia,0.625,0
Q3741984,Lucia,Fedez,0.0,6
Q1287852,Lou Dobbs,Lou Dobbs,1.0,0
Q6386365,Lou Dobbs,Kellyanne Conway,0.08,7
Q3335,Orwell,George Orwell,0.631578947368421,0
Q2899818,Vernon Coleman,Lil Durk,0.0909090909090909,1
Q25095399,Vernon Coleman,21 Savage,0.0869565217391304,2
Q52151598,Vernon Coleman,Juice Wrld,0.25,3
Q358087,Vernon Coleman,Tyga,0.1111111111111111,4
Q44479972,Vernon Coleman,6ix9ine,0.0952380952380952,5
Q587628,Vernon Coleman,Vernon Reid,0.64,6
Q30612480,Vernon Coleman,Offset (rapper),0.1379310344827586,7
Q4766928,Vernon Coleman,Anna Coleman Ladd,0.6451612903225806,8
Q38002101,Vernon Coleman,Lil Pump,0.1818181818181818,9
Q103598,SARS-CoV-2,Luc Montagnier,0.0833333333333333,8
Q949531,Sjogren,Henrik Sjögren,0.5714285714285714,3
Q6178555,Sjogren,Jens Sjögren,0.631578947368421,4
Q3756675,Sjogren,Gabriele Rossi (attore),0.2,8
Q28092176,Sjogren,Martin Sjögren,0.5714285714285714,9
Q188969,B.,B.B. King,0.3636363636363636,3
Q325441,Luciano Canfora,Luciano Canfora,1.0,0
Q41683,Luciano Canfora,Tucidide,0.2608695652173913,1
Q3686190,Luciano Canfora,Concetto Marchesi,0.3125,3
Q3707183,Luciano Canfora,Diego Fusaro,0.3703703703703703,7
Q315258,Luciano Canfora,Giancarlo Giannini,0.4242424242424242,8
Q3900852,Luciano Canfora,Peter Gomez,0.0769230769230769,9
Q473177,Marco Cosentino,Nicola Cosentino,0.7741935483870968,0
Q3862964,Marco Cosentino,Morgan (cantante),0.375,2
Q3956073,Marco Cosentino,Sergio Cosentino,0.7741935483870968,5
Q2252,Aldrin,Buzz Aldrin,0.7058823529411765,0
Q1615,Aldrin,Neil Armstrong,0.3,4
Q104859,Aldrin,Michael Collins (astronauta),0.1764705882352941,8
Q199927,Aldrin,Alyson Hannigan,0.3809523809523809,9
Q3848601,Fubini,Mario Fubini,0.6666666666666666,3
Q3725775,Fubini,Enrico Fubini,0.631578947368421,4
Q18223445,Fubini,Renzo Fubini,0.6666666666666666,5
Q107249221,Fubini,Simone Fubini,0.631578947368421,7
Q1244732,Fubini,Sergio Fubini,0.631578947368421,8
Q21542110,Fubini,Guido Fubini (giurista),0.4137931034482758,9
Q48654131,Netta,Netta Barzilai,0.5263157894736842,0
Q696703,Kadlec,Miroslav Kadlec,0.5714285714285714,0
Q718443,Kadlec,Václav Kadlec,0.631578947368421,1
Q294990,Kadlec,Michal Kadlec,0.631578947368421,2
Q610782,Kadlec,Milan Kadlec (ciclista),0.4137931034482758,6
Q1255325,Kadlec,Drahomír Kadlec,0.5714285714285714,7
Q16842439,Kadlec,Andrej Kadlec,0.631578947368421,8
Q19667322,Andrea Crisanti,Andrea Crisanti (medico),0.7692307692307693,0
Q493717,Andrea Crisanti,Andrea Crisanti (scenografo),0.6976744186046512,1
Q13494188,Federico Fubini,Walter Ricciardi,0.3870967741935484,1
Q18112974,Federico Fubini,Luca Maestri,0.2222222222222222,2
Q15402318,Federico Fubini,Davide Serra,0.2222222222222222,6
Q41395,Federico Fubini,José Luis Rodríguez Zapatero,0.1860465116279069,8
Q3725500,Federico Fubini,Ennio Presutti,0.3448275862068966,9
Q1332769,Nicola Zingaretti,Nicola Zingaretti,1.0,0
Q1374312,Nicola Zingaretti,Luca Zingaretti,0.8125,1
Q459645,Nicola Zingaretti,Renata Polverini,0.303030303030303,5
Q85935449,Nicola Zingaretti,Valentina Cuppi,0.25,7
Q16975892,Nicola Zingaretti,Elly Schlein,0.2758620689655172,8
Q674957,Nicola Zingaretti,Enrico Letta,0.4827586206896552,9
Q89411984,Mr,Mr. Rain,0.4,1
Q295107,Mr,Mr. T,0.5714285714285714,2
Q938785,Mr,Mr. Marcus,0.3333333333333333,3
Q2426702,Vittorio Sgarbi,Vittorio Sgarbi,1.0,0
Q16268759,Vittorio Sgarbi,Elisabetta Sgarbi,0.625,1
Q87401147,Vittorio Sgarbi,Giuseppe Sgarbi,0.5333333333333333,3
Q3721759,Vittorio Sgarbi,Elenoire Casalegno,0.1212121212121212,6
Q3903350,Vittorio Sgarbi,Piero Ricca,0.3846153846153846,7
Q4015229,Vittorio Sgarbi,Vittoria Risi,0.6428571428571429,8
Q44616,Russell Blaylock,Wyatt Earp,0.1538461538461538,2
Q313481,Russell Blaylock,Dikembe Mutombo,0.1290322580645161,3
Q94846,Russell Blaylock,Vlade Divac,0.2222222222222222,4
Q150327,Russell Blaylock,Danny Ferry,0.1481481481481481,9
Q3809567,John Ratcliffe,John Ratcliffe,1.0,0
Q2075967,John Ratcliffe,Peter John Ratcliffe,0.8235294117647058,1
Q16980175,John Ratcliffe,John Ratcliffe (politico),0.717948717948718,3
Q193406,John Ratcliffe,Pocahontas,0.3333333333333333,8
Q123280,John Ratcliffe,Francis Crick,0.2222222222222222,9
Q57992,Johannes Müller,Johannes Peter Müller,0.8333333333333334,1
Q116032,Johannes Müller,Johannes von Müller,0.8823529411764706,2
Q2504914,Johannes Müller,Johannes Müller Argoviensis,0.7142857142857143,3
Q76365,Johannes Müller,Regiomontano,0.2222222222222222,4
Q58030,Johannes Müller,Heinrich Müller,0.5333333333333333,5
Q8963,Johannes Müller,Giovanni Keplero,0.5161290322580645,6
Q57189,Johannes Müller,Hans Wilhelm Geiger,0.4705882352941176,8
Q2000155,Johannes Müller,Johann Muller,0.8571428571428571,9
Q312332,Maria Zakharova,Cagliostro,0.32,7
Q3847291,Maria Giovanna Maglie,Maria Giovanna Maglie,1.0,0
Q452825,Maria Giovanna Maglie,Sparizione di Emanuela Orlandi,0.3137254901960784,1
Q3749442,Maria Giovanna Maglie,Francesca Reggiani,0.2051282051282051,6
Q3851252,Maria Giovanna Maglie,Massimo Fini,0.4242424242424242,9
Q335552,Jack Dorsey,Jack Dorsey,1.0,0
Q57618112,Jack Dorsey,MrBeast,0.2222222222222222,3
Q3741871,Viviamo,Federico Rampini,0.2608695652173913,6
Q179059,Viviamo,A. J. Cronin,0.1052631578947368,8
Q2884676,Viviamo,Piera Degli Esposti,0.2307692307692307,9
Q52340839,Stefano Puzzer... Le,Pino Cabras,0.2580645161290322,0
Q3763333,Stefano Puzzer... Le,Gianluigi Paragone,0.2631578947368421,2
Q1124,William Safire,Bill Clinton,0.3076923076923077,7
Q451791,Giorgia Meloni,Giorgia Meloni,1.0,0
Q3119423,Giorgia Meloni,Guido Crosetto,0.4285714285714285,4
Q56433809,Giorgia Meloni,Francesco Lollobrigida,0.2222222222222222,5
Q1055449,Giorgia Meloni,Matteo Salvini,0.2142857142857142,7
Q205314,sentinel 5p,Janet Leigh,0.2727272727272727,7
Q39829,"Durham

Ancora niente ?",Stephen King,0.2285714285714285,1
Q16867,"Durham

Ancora niente ?",Edgar Allan Poe,0.2631578947368421,5
Q163366,"Durham

Ancora niente ?",Ezra Pound,0.2424242424242424,7
Q170376,"Gabriel Omar Batistuta

",Gabriel Batistuta,0.8292682926829268,0
Q186478,"Gabriel Omar Batistuta

",Luca Toni,0.1212121212121212,4
Q3904025,"Gabriel Omar Batistuta

",Pietro Maiellaro,0.3,7
Q3019333,"Gabriel Omar Batistuta

",Davide Dionigi,0.2631578947368421,9
Q4886439,Salem Media,Ben Shapiro,0.2727272727272727,5
Q525152,Salem Media,Salem Al Fakir,0.56,7
Q298255,Salem Media,Rob Zombie,0.0952380952380952,9
Q309618,Pesaro Gnudi,Giorgio Morandi,0.4444444444444444,1
Q3615689,Pesaro Gnudi,Andrea Emiliani,0.3703703703703703,2
Q642672,Pesaro Gnudi,Giovanni Branca,0.2222222222222222,9
Q180589,Boris Johnson,Boris Johnson,1.0,0
Q20055561,Boris Johnson,Rishi Sunak,0.3333333333333333,1
Q64732854,Boris Johnson,Carrie Johnson,0.7407407407407407,4
Q264766,Boris Johnson,Theresa May,0.25,6
Q272201,Boris Johnson,Liz Truss,0.2727272727272727,8
Q19667582,"👀 
",Bobby Portis,0.1333333333333333,5
Q555110,"👀 
",Jarrett Jack,0.1333333333333333,8
Q16560401,Giulia Grillo,Giulia Grillo,1.0,0
Q8220404,Giulia Grillo,Roberto Speranza,0.0689655172413793,1
Q47683,Giulia Grillo,Beppe Grillo,0.56,4
Q3637263,Giulia Grillo,Beatrice Lorenzin,0.2666666666666666,5
Q15972657,Giulia Grillo,Danilo Toninelli,0.2068965517241379,6
Q64840883,Giulia Grillo,Adriano Panzironi,0.3333333333333333,8
Q3852602,Giulia Grillo,Maurizio Fugatti,0.2758620689655172,9
Q16571306,Castelli,Laura Castelli,0.7272727272727273,3
Q2171762,Castelli,Roberto Castelli,0.6666666666666666,6
Q192818,Bettino Craxi,Bettino Craxi,1.0,0
Q390378,Bettino Craxi,Stefania Craxi,0.5925925925925926,1
Q2246709,Bettino Craxi,Bobo Craxi,0.6956521739130435,2
Q291915,Bettino Craxi,Sandra Milo,0.3333333333333333,6
Q1220,Napolitano,Giorgio Napolitano,0.7142857142857143,0
Q1872982,Napolitano,Luca Napolitano,0.8,1
Q16676852,Napolitano,Stefano Napolitano,0.7142857142857143,3
Q4003444,Napolitano,Umberto Napolitano,0.7142857142857143,5
Q2577277,Napolitano,Norberto Napolitano,0.6896551724137931,6
Q3339896,Napolitano,Nicola Napolitano,0.7407407407407407,8
Q18559305,Napolitano,Francesco Napolitano,0.6666666666666666,9
Q7747,Igor Danchenko,Vladimir Putin,0.2142857142857142,0
Q674957,Letta,Enrico Letta,0.5882352941176471,0
Q1225624,Letta,Gianni Letta,0.5882352941176471,2
Q16559055,Letta,Giampaolo Letta,0.5,4
Q28922825,Letta,Giorgio Letta,0.5555555555555556,5
Q388442,Letta,Dario Franceschini,0.0869565217391304,7
Q383215,Letta,Letta Mbulu,0.625,8
Q180861,Roger Waters,Roger Waters,1.0,0
Q173061,Roger Waters,Syd Barrett,0.1739130434782608,3
Q5556756,Ghislaine Maxwell,Ghislaine Maxwell,1.0,0
Q2904131,Ghislaine Maxwell,Jeffrey Epstein,0.1875,1
Q153330,Ghislaine Maxwell,"Andrea, duca di York",0.1081081081081081,2
Q333468,Ghislaine Maxwell,Robert Maxwell (imprenditore),0.391304347826087,4
Q674957,"Letta

**Dalla guerra",Enrico Letta,0.303030303030303,0
Q167546,"Letta

**Dalla guerra",Lucio Dalla,0.375,8
Q12908,Soros,George Soros,0.5882352941176471,0
Q13020,Soros,Tivadar Soros,0.5555555555555556,3
Q61450515,Marattin,Luigi Marattin,0.7272727272727273,0
Q507595,Marattin,Nichi Vendola,0.0952380952380952,4
Q380439,Asch,Sholem Asch,0.5333333333333333,2
Q316142,Asch,Solomon Asch,0.5,3
Q78021,Asch,Roland Asch,0.5333333333333333,4
Q63837,Asch,Hans Hellmut Kirst,0.0909090909090909,6
Q5485073,Asch,Frank Asch,0.5714285714285714,8
Q425886,Asch,Peter Asch,0.5714285714285714,9
Q76,Obama,Barack Obama,0.5882352941176471,0
Q13133,Obama,Michelle Obama,0.5263157894736842,1
Q649593,Obama,"Barack Obama, Sr.",0.4545454545454545,4
Q6294,Obama,Hillary Clinton,0.1,5
Q18171057,Obama,Youssef Obama,0.5555555555555556,7
Q56544037,Obama,Salomón Obama,0.5555555555555556,9
Q94968532,De Donno,Giuseppe De Donno,0.64,0
Q105063566,De Donno,Marcello De Donno,0.64,1
Q102006042,De Donno,Giuliana De Donno,0.64,2
Q3886144,De Donno,Oronzio De Donno,0.6666666666666666,4
Q1065148,De Donno,Leoluca Bagarella,0.16,5
Q67848435,De Donno,Leonardo Donno,0.6363636363636364,6
Q312302,De Donno,Paolo Borsellino,0.25,8
Q3561279,De Donno,Vito Ciancimino,0.3478260869565217,9
Q311716,Roby Dentro,Franco Nero,0.4545454545454545,0
Q1749089,Roby Dentro,J-Ax,0.0,5
Q982694,Roby Dentro,Fiorello,0.3157894736842105,7
Q3888647,Roby Dentro,Pacifico (cantante),0.2666666666666666,8
Q728630,Roby Dentro,Scialpi,0.0,9
Q3902991,Davigo,Piercamillo Davigo,0.5,0
Q21425051,Davigo,Ottorino Davighi,0.4545454545454545,1
Q3761609,Davigo,Gherardo Colombo,0.1818181818181818,3
Q47547,Davigo,Antonio Di Pietro,0.2608695652173913,9
Q61450515,Luigi Marattin,Luigi Marattin,1.0,0
Q507595,Luigi Marattin,Nichi Vendola,0.2962962962962963,4
Q201795,Bernanke,Ben Bernanke,0.8,0
Q263725,Bernanke,Janet Yellen,0.3,1
Q41921,Edmund Pettus,Rosa Parks,0.2608695652173913,1
Q43303,Edmund Pettus,Malcolm X,0.1818181818181818,3
Q8027,Edmund Pettus,Martin Luther King,0.1290322580645161,4
Q506878,Edmund Pettus,Emmett Till,0.4166666666666667,6
Q214959,Edmund Pettus,Harry Belafonte,0.1428571428571428,8
Q460908,Jake Lang,Jake Shears,0.6,1
Q198567,Jake Lang,Jake Scott,0.5263157894736842,2
Q82085,Jake Lang,Sam Worthington,0.3333333333333333,6
Q156796,Jake Lang,Michelle Williams (attrice),0.1666666666666666,9
Q58217,Sergei Lavrov,Sergej Viktorovič Lavrov,0.7027027027027027,0
Q38484,"Prodi

",Romano Prodi,0.5263157894736842,0
Q3742011,"Prodi

",Giorgio Prodi,0.5,3
Q3894406,"Prodi

",Paolo Prodi,0.5555555555555556,5
Q3767981,"Prodi

",Giovanni Prodi,0.4761904761904761,6
Q3751532,"Prodi

",Franco Prodi,0.5263157894736842,7
Q744324,"Prodi

",Vittorio Prodi,0.4761904761904761,8
Q57549685,Alvise Zaccherini,Giancarlo Susini,0.303030303030303,0
Q57641,Viktor Orban,Viktor Orbán,0.9166666666666666,0
Q451791,Viktor Orban,Giorgia Meloni,0.3846153846153846,2
Q50143644,Viktor Orban,Péter Márki-Zay,0.3703703703703703,8
Q462459,Grimaldi,Eva Grimaldi,0.8,1
Q3721432,Grimaldi,Elena Grimaldi,0.7272727272727273,3
Q456710,Grimaldi,Antonello Grimaldi,0.6153846153846154,7
Q254060,Grimaldi,Charlotte Grimaldi,0.6153846153846154,8
Q542400,Grimaldi,Aurelio Grimaldi,0.6666666666666666,9
Q313246,Schifoso,David Foster Wallace,0.2142857142857142,7
Q103598,sieri covid,Luc Montagnier,0.24,0
Q303293,sieri covid,Aarón Padilla Gutiérrez,0.1176470588235294,2
Q4015579,Pensavo,Vittorio Viviani,0.0869565217391304,2
Q53035,Pensavo,Massimo Troisi,0.1904761904761904,3
Q241154,Pensavo,Francesca Neri,0.2857142857142857,4
Q16526963,Pensavo,Anna Pavignano,0.3809523809523809,5
Q3796314,Pensavo,Ilaria Spada,0.1052631578947368,7
Q3750319,Stefano Montanari,Francesco Montanari (attore),0.5777777777777777,0
Q47683,Stefano Montanari,Beppe Grillo,0.2758620689655172,1
Q273731,Stefano Montanari,Danila Comastri Montanari,0.6190476190476191,5
Q16300367,Stefano Montanari,Eleonora Buratto,0.303030303030303,9
Q237270,Ector,Mara Wilson,0.125,4
Q3608212,Luana Alberta,Alberto Castagna,0.4827586206896552,2
Q454010,Luana Alberta,Amanda Lear,0.5,3
Q3802263,Luana Alberta,Isabella De Bernardi,0.2424242424242424,5
Q56219,Luana Alberta,Rocco Siffredi,0.1481481481481481,8
Q41142,Luana Alberta,Jane Fonda,0.2608695652173913,9
Q16599787,IoPollicino,Salvatore Pollicino,0.6666666666666666,9
Q52419251,Pagella Politica,Augusta Montaruli,0.3636363636363636,0
Q3852630,Pagella Politica,Maurizio Leo,0.2142857142857142,1
Q12467437,Pagella Politica,Carlo Calenda,0.2068965517241379,3
Q63216062,Pagella Politica,Vittoria Baldino,0.1875,4
Q19357364,Pagella Politica,Carlo Nordio,0.3571428571428571,6
Q13581225,Pagella Politica,Luigi Di Maio,0.1379310344827586,8
Q178403,P.S. Godetevi,Irvine Welsh,0.16,7
Q104104,Andre Geim,Andrej Gejm,0.8571428571428571,0
Q1188501,John_Mearsheimer Con-direttore,Victoria Nuland,0.1777777777777777,1
Q149557,John_Mearsheimer Con-direttore,Justin Raimondo,0.4,4
Q471730,John_Mearsheimer Con-direttore,Arsenij Jacenjuk,0.2608695652173913,5
Q735283,John_Mearsheimer Con-direttore,Sergio Romano,0.2790697674418604,7
Q718828,Robert Reich,Robert Reich,1.0,0
Q2667,Robert Reich,Paul von Hindenburg,0.1935483870967742,9
Q3827737,"Boldrini

",Laura Boldrini,0.6666666666666666,0
Q699861,"Boldrini

",Arrigo Boldrini,0.64,1
Q775348,"Boldrini

",Michele Boldrin,0.56,3
Q23818672,"Boldrini

",Gustavo Boldrini,0.6153846153846154,4
Q6756401,"Boldrini

",Marcello Boldrini,0.5925925925925926,5
Q15917274,"Boldrini

",Giacinto Boldrini,0.5925925925925926,7
Q1447738,"Boldrini

",Giulio Boldrini,0.64,8
Q48645035,"Boldrini

",Anselmo Boldrin,0.56,9
Q505455,Clementina Sasso,Jovanotti,0.24,2
Q366073,Clementina Sasso,Fulvio Collovati,0.25,5
Q157491,Clementina Sasso,Maria Luisa d'Asburgo-Lorena,0.1363636363636363,8
Q22686,Trump,Donald Trump,0.5882352941176471,0
Q242351,Trump,Ivana Trump,0.625,2
Q239411,Trump,Ivanka Trump,0.5882352941176471,3
Q3752663,Trump,Fred Trump,0.6666666666666666,5
Q12071552,Trump,Tiffany Trump,0.5555555555555556,7
Q3731533,Trump,Eric Trump,0.6666666666666666,8
Q3713655,Trump,Donald Trump Jr.,0.4761904761904761,9
Q318508,Lopez Obrador,Andrés Manuel López Obrador,0.6,0
Q20055561,Lopez Obrador,Rishi Sunak,0.1666666666666666,4
Q6279,Lopez Obrador,Joe Biden,0.3636363636363636,5
Q189145,Lopez Obrador,Antonio López de Santa Anna,0.3,6
Q59868274,Lopez Obrador,Luis Cresencio Sandoval,0.3333333333333333,8
Q56706797,banca Warburg,Guido Maria Brera,0.2666666666666666,5
Q337082,Brian Vickers,Thomas Kyd,0.1739130434782608,2
Q239533,​Ma,Ma Rainey,0.3333333333333333,4
Q1739008,​Ma,Ma Huateng,0.3076923076923077,6
Q459114,​Ma,Ma Long,0.4,8
Q43376578,Q)Anon,Ron Watkins,0.2352941176470588,1
Q123867,Q)Anon,Marchese de Sade,0.0,4
Q550079,Sabino Paciolla,Robert Sarah,0.2222222222222222,0
Q202209,Giuliano Amato,Giuliano Amato,1.0,0
Q1224,Giuliano Amato,Carlo Azeglio Ciampi,0.2941176470588235,3
Q1220,Giuliano Amato,Giorgio Napolitano,0.4375,4
Q192818,Giuliano Amato,Bettino Craxi,0.3703703703703703,5
Q18516418,Giuliano Amato,Silvana Sciarra,0.3448275862068966,9
