mention,wp_title,cosine
Cardarelli,Roberta Cardarelli,0.9192874
Cardarelli,Ivano Cardarelli,0.9409111
Cardarelli,Bombolo,0.91478777
Cardinal Capranica,Domenico Capranica,0.9485686
Cardinal Capranica,Mariano Rampolla del Tindaro,0.836643
Cardinal Capranica,Paolo Romeo,0.8258685
Cardinal Capranica,Renato Raffaele Martino,0.80035406
Cardinal Capranica,Camillo Ruini,0.8516521
Cardinal Dionigi TETTAMANZI,Dionigi Tettamanzi,0.9636893
Cardinal Dionigi TETTAMANZI,Mario Delpini,0.82123744
Cardinal Dionigi TETTAMANZI,Carlo Maria Martini,0.8450917
Cardinal Dionigi TETTAMANZI,Carlo Roberto Maria Redaelli,0.8664956
Cardinal Dionigi TETTAMANZI,Carlo Gnocchi,0.8411853
Cardinal Dionigi TETTAMANZI,Guido Marini,0.83957756
Cardinal Dionigi TETTAMANZI,Angelo Scola,0.8334237
Cardinal Dionigi TETTAMANZI,Aldo Maria Valli,0.8553906
Cardinal Dionigi TETTAMANZI,Ersilio Tonini,0.81343734
Cardinal Dionigi TETTAMANZI,Camillo Ruini,0.8708181
Cardinal Ferrari,Andrea Carlo Ferrari,0.86786866
Cardinal Ferrari,Ippolito d'Este,0.78370893
Cardinal Ferrari,Angelino Alfano,0.77800643
Cardinale,Claudia Cardinale,0.92594624
Cardinale,Bessarione (cardinale),0.8720739
Cardinale Achille Silvestrini,Achille Silvestrini,0.95214725
Cardinale Achille Silvestrini,Edoardo Menichelli,0.85350144
Cardinale Achille Silvestrini,Federico Fellini,0.82650626
Cardinale Achille Silvestrini,Enrico Zuppi,0.86483455
Cardinale Achille Silvestrini,Giuseppe Petrocchi,0.852773
Cardinale Achille Silvestrini,Silvano Montevecchi,0.85342884
Cardinale Achille Silvestrini,Giovanni Spadolini,0.86439383
Cardinale Arcivescovo,Tarcisio Bertone,0.9086803
Cardinale Arcivescovo,Alfredo Ildefonso Schuster,0.8272549
Cardinale Arcivescovo,Cláudio Hummes,0.85641396
Cardinale Arcivescovo,Matteo Maria Zuppi,0.8137731
Cardinale Arcivescovo,Mariano Rampolla del Tindaro,0.7950915
Cardinale Arcivescovo,Mauro Gambetti,0.8337643
Cardinale Arcivescovo,Salvatore Pappalardo (cardinale),0.88528544
Cardinale Don Matteo,Matteo Maria Zuppi,0.8569303
Cardinale Don Matteo,Pino Puglisi,0.849929
Cardinale Don Matteo,Terence Hill,0.8006073
Cardinale Francesco Coccopalmerio!,Francesco Coccopalmerio,0.96307915
Cardinale Francesco Coccopalmerio!,Michele Caccamo,0.8548347
Cardinale Francesco Coccopalmerio!,Marco Salvi,0.8330797
Cardinale Francesco Coccopalmerio!,Luca Raimondi,0.83669186
Cardinale Francesco Coccopalmerio!,Carlo Maria Martini,0.8556047
Cardinale Gambetti,Mauro Gambetti,0.95634055
Cardinale Gambetti,Matteo Maria Zuppi,0.8224227
Cardinale Gambetti,Angelo Comastri,0.8888223
Cardinale Gambetti,Papa Benedetto XVI,0.79167044
Cardinale Matteo,Matteo Maria Zuppi,0.8893046
Cardinale Matteo,Mario Mattei (cardinale),0.87973034
Cardinale Matteo,Alessandro Mattei,0.89199835
Cardinale Matteo,Matteo Rubeo Orsini,0.85749894
Cardinale Matteo,Orazio Mattei (cardinale),0.8885326
Cardinale Matteo,Pietro Parolin,0.9230221
Carelli,Emilio Carelli,0.95080346
Carelli,Santino Marella,0.82778823
Carelli,Steve Carell,0.91234505
Carelli,Emma Carelli,0.94478774
Carelli,Raffaele Carelli,0.94915986
Carelli,Enzo Carella,0.83929306
Carelli,Marco Carelli,0.95528
Carige,Gabriele Volpi,0.86651814
Carige,Margaret Mazzantini,0.86205995
Carige,Vittorio Malacalza,0.79618967
Carissimo,Giacomo Carissimi,0.9226785
Carissimo,Anna Favella,0.89623827
Carissimo Antonio,Antonio Vivaldi,0.9330497
Carissimo Antonio,Giacomo Carissimi,0.9249385
Carissimo Antonio,Giacomo Antonio Perti,0.87702036
Carissimo Antonio,Maria Antonietta d'Asburgo-Lorena,0.8457683
Carissimo Antonio,Matteo Berrettini,0.8537308
Carissimo Antonio,Antonio Cabrini,0.89247453
Carissimo Antonio,Fred Bongusto,0.79266024
Carissimo Antonio,Gabriele D'Annunzio,0.8282044
Carissimo Antonio,Marta Carissimi,0.91111565
Carissimo David,Maria Antonietta d'Asburgo-Lorena,0.84276897
Carissimo David,Paul Dano,0.8446643
Carissimo David,Gabriele D'Annunzio,0.8135773
Carissimo David,Federico Fellini,0.86456144
Carissimo Matteo,Matteo Berrettini,0.88595605
Carissimo Matteo,Anna Favella,0.8821733
Carissimo Matteo,Pio da Pietrelcina,0.81984127
Carissimo Matteo,Johann Sebastian Bach,0.86430573
Carissimo Matteo,Benito Mussolini,0.89525795
Carissimo Matteo,Rino Gaetano,0.8720144
Carissimo Matteo,Luigi Tenco,0.8653277
Carissimo Matteo,Emiliano Coltorti,0.8331851
Carissimo Presidente,Sandro Pertini,0.879362
Carissimo Presidente,Camillo Corradini,0.86644936
Carissimo Presidente,Gabriele D'Annunzio,0.79494864
Carissimo Presidente,Matteo Berrettini,0.83730817
Carissimo Presidente,Benito Mussolini,0.8910449
Carla,Carla Gravina,0.9247489
Carla,Carla Bruni,0.93352205
Carla,Carla Signoris,0.87397087
Carla,Carla Fracci,0.9239547
Carla,Carla Gugino,0.89265895
Carla,Carla Cipriani,0.90975034
Carla,Carla Del Ponte,0.83698285
Carla,Carla Capponi,0.94576675
Carla,Carla Vistarini,0.87203294
Carla B.,Gino Latilla,0.8325766
Carla B.,Rossana Podestà,0.78517234
Carla B.,Carla Vistarini,0.8495106
Carla B.,Achille Togliani,0.80637527
Carla B.,Carla Accardi,0.87760705
Carla B.,Carla Rossetto,0.88012636
Carla B.,Carmen Consoli,0.80380833
Carla Bassu,Mario Perantoni,0.88149285
Carla Costantino,Carla Cassola,0.9292601
Carla Costantino,Enzo Miccio,0.90021384
Carla Costantino,Costantino Carrozza,0.91507465
Carla Costantino,Carla Simoncelli,0.946149
Carla Costantino,Aldo Moro,0.846408
Carla Cuccu,Aidan Zammit,0.8523668
Carla Fracci,Carla Fracci,0.9999999
Carla Fracci,Virginia Raffaele,0.86749727
Carla Fracci,Marisa Fracci,0.97442997
Carla Fracci,Giulia Stabile,0.87710667
Carla Fracci,Beppe Menegatti,0.84439665
Carla Fracci,Heather Parisi,0.8758675
Carla Garlatti,Filomena Albano,0.82140684
Carla Nespolo,Carla Federica Nespolo,0.973418
Carla Nespolo,Gianfranco Pagliarulo,0.872604
Carla Nespolo,Amino Pizzorno,0.8508025
Carla Nespolo,Francesca Laura Fabbri Wronowski,0.8599107
Carla Nespolo,Luigi Pintor,0.8423786
Carlo,Carlo V d'Asburgo,0.8372029
Carlo,Carlo III di Spagna,0.83902484
Carlo,Carlo I d'Angiò,0.8420931
Carlo,Carlo VI d'Asburgo,0.861564
Carlo,Carlo Di Carlo,0.8727336
Carlo,Carlo Ancelotti,0.918745
Carlo,Carlo Magno,0.9213978
Carlo  alla II Commissione,Carlo II di Spagna,0.7482946
Carlo  alla II Commissione,Napoleone II di Francia,0.7187245
Carlo  alla II Commissione,Carlo I d'Inghilterra,0.70237404
Carlo  alla II Commissione,Giacomo II d'Inghilterra,0.72680414
Carlo  alla II Commissione,Filippo II di Spagna,0.7349931
Carlo  alla II Commissione,Carlo III di Spagna,0.7482976
Carlo  alla II Commissione,Carlo Felice di Savoia,0.6884296
Carlo  alla II Commissione,Carlo il Grosso,0.68696773
Carlo +Marco,Marco Marzocca,0.8539183
Carlo +Marco,Marco Vitruvio Pollione,0.84057635
Carlo +Marco,Marco Giallini,0.85848475
Carlo +Marco,Carlo III di Spagna,0.8235084
Carlo +Marco,Carlo De Benedetti,0.85690534
Carlo +Marco,Carlo Taranto (personaggio televisivo),0.8884652
Carlo +Marco,Marco (evangelista),0.94320947
Carlo +Marco,Marco Paolini,0.8592964
Carlo Alberto,Carlo Alberto di Savoia,0.9228379
Carlo Alberto,Carlo Alberto dalla Chiesa,0.93073916
Carlo Alberto,Trilussa,0.8349056
Carlo Alberto,Carlo Alberto Pasolini,0.9335805
Carlo Alberto,Carlo VII di Baviera,0.8545505
Carlo Alberto,Carlo Felice di Savoia,0.88455397
Carlo Alberto,Carlo Alberto Biggini,0.92507553
Carlo Alberto,Carlo Alberto Chiesa,0.95825505
Carlo Alberto,Carlo Alberto Rossi,0.9544747
Carlo Azeglio,Carlo Azeglio Ciampi,0.93058366
Carlo Azeglio,Massimo d'Azeglio,0.8504931
Carlo Azeglio,Giorgio Napolitano,0.8460506
Carlo Azeglio,Gaetano Gifuni,0.8515439
Carlo Azeglio,Giuliano Amato,0.8789889
Carlo Azeglio,Rita Levi-Montalcini,0.8286586
Carlo Azeglio Ciampi,Carlo Azeglio Ciampi,0.99999976
Carlo Azeglio Ciampi,Gaetano Gifuni,0.8190874
Carlo Azeglio Ciampi,Giorgio Napolitano,0.8465216
Carlo Azeglio Ciampi,Rita Levi-Montalcini,0.8036612
Carlo Bertini,Carlo Bertini,1.0000001
Carlo Bertini,Carlo Magno,0.93191016
Carlo Bertini,Francesca Bertini,0.9536656
Carlo Bertini,Carlo Verdone,0.9245827
Carlo Bertini,Giuseppe Bertini (pittore),0.8882489
Carlo Bertini,Mirko Tremaglia,0.8242946
Carlo Bertini,Gianni Bertini,0.9387871
Carlo Bonini,Carlo Bonini,0.99999994
Carlo Bonini,Carlo Bonino,0.88340753
Carlo Bonini,Renato Vallanzasca,0.8448266
Carlo Bonomi,Carlo Bonomi (imprenditore),0.90458405
Carlo Bonomi,Carlo Bonomi,0.9999995
Carlo Bonomi,Ivanoe Bonomi,0.8822727
Carlo Bonomi,Anna Bonomi Bolchini,0.8867255
Carlo Bonomi,Carlo Bonomi (artista),0.8857573
Carlo Bonomi,Luigi Abete,0.88194615
Carlo Borghetti,Carlo Calenda,0.93809533
Carlo Borghetti,Guglielmo Borghetti,0.94899005
Carlo Borghetti,Michele Borghetti,0.9531356
Carlo Borghetti,Alberto Borghetti,0.9696618
Carlo Cale…,Carlo V di Francia,0.881037
Carlo Cale…,Carlo II di Navarra,0.8979216
Carlo Capasa,Stefania Rocca,0.8621843
Carlo Carletto...,Carletto Manzoni,0.87522817
Carlo Carletto...,Carletto Sposito,0.850626
Carlo Carletto...,Carlo Mazzone,0.86125386
Carlo Carletto...,Carlo Ancelotti,0.90094155
Carlo Carletto...,Jean Mary Carletto,0.87064385
Carlo Carletto...,Carlo Annovazzi,0.8324354
Carlo Clemente,Papa Clemente XIII,0.87337977
Carlo Clemente,Carlo Clemente,1.0000002
Carlo Clemente,Papa Clemente VII,0.87483686
Carlo Clemente,Carlo IV di Spagna,0.8503857
Carlo Clemente,Papa Clemente XI,0.8805709
Carlo Clemente,Papa Clemente XIV,0.901459
Carlo Clemente,Carlo III di Spagna,0.8364366
Carlo Clemente,Papa Clemente IX,0.9028841
Carlo Clemente,Carlo V d'Asburgo,0.8362566
Carlo Clemente,Papa Clemente VIII,0.8337866
Carlo Comune,Carlo V d'Asburgo,0.82764655
Carlo Comune,Carlo III di Spagna,0.8431637
Carlo Comune,Carlo Magno,0.9032459
Carlo Comune,Carlo Calenda,0.9125112
Carlo Comune,Carlo Acutis,0.86173946
Carlo Comune,Carlo Goldoni,0.86347914
Carlo Cosco,Lea Garofalo,0.83223414
Carlo Cosco,Alessio Praticò,0.8938316
Carlo Cosco,Alessandro Haber,0.90569955
Carlo Costantini,Carlo Costantini,1.0
Carlo Costantini,Eugenia Costantini,0.9306134
Carlo Costantini,Carlo Costantino Tagliabue,0.8818681
Carlo Costantini,Carlo Costantino di Vienne,0.8832848
Carlo Costantini,Carlo Luigi Costantini,0.96844697
Carlo Costantini,Roberto Costantini,0.95874524
Carlo Costantini,Federico Costantini,0.95504344
Carlo Dall'Alba,Alba Parietti,0.8658628
Carlo Dall'Alba,Alba Rohrwacher,0.8575753
Carlo Dall'Alba,Carlo Cracco,0.8445786
Carlo Dall'Alba,Napoleone II di Francia,0.8077514
Carlo Dall'Alba,Carlo Felice di Savoia,0.83733094
Carlo Dell'Aringa,Carlo Dell'Aringa,0.99999994
Carlo Dell'Aringa,Teresa Bellanova,0.8114399
Carlo Dell'Aringa,Maria Cecilia Guerra,0.8299216
Carlo Dell'Aringa,Renato Brunetta,0.7655554
Carlo Donat Cattin,Carlo Donat-Cattin,0.97868437
Carlo Falvella,Omicidio di Carlo Falvella,0.9344459
Carlo Falvella,Giovanni Marini,0.84170127
Carlo Falvella,Francesco Mastrogiovanni,0.854146
Carlo Falvella,Gaetano Pecorella,0.84285474
Carlo Falvella,Umberto Terracini,0.8654151
Carlo Felice,Carlo Felice di Savoia,0.9093069
Carlo Felice,Carlo Felice Chiesa,0.94684017
Carlo Felice,Carlo Alberto di Savoia,0.8758598
Carlo Felice,Carlo Felice Trossi,0.9353265
Carlo Felice,Felice Cavallotti,0.8923472
Carlo Felice,Carlo Felice Casula,0.9492599
Carlo Felice...,Carlo Felice di Savoia,0.86588585
Carlo Felice...,Carlo Felice Chiesa,0.88149416
Carlo Felice...,Carlo Alberto di Savoia,0.83909756
Carlo Felice...,Carlo Felice Trossi,0.878345
Carlo Felice...,Felice Cavallotti,0.8550029
Carlo Felice...,"Carlo Felice Nicolis, conte di Robilant",0.88106394
Carlo Fidanza,Carlo Fidanza,1.0000001
Carlo Fidanza,Guido Crosetto,0.86370957
Carlo Fidanza,Carlo Malinconico,0.9614359
Carlo Fidanza,Angelo Ciocca,0.888121
Carlo Fidanza,Giorgia Meloni,0.866984
Carlo Flamigni,Carlo Flamigni,1.0000002
Carlo Flamigni,Maurizio Mori,0.8578276
Carlo Flamigni,Mario Moretti,0.82160544
Carlo Galli,Carlo Galli (politico),0.917806
Carlo Galli,Carlo Galli (calciatore),0.91631156
Carlo Galli,Filippo Galli (calciatore),0.8940196
Carlo Galli,Carlo Galli da Bibbiena,0.9356252
Carlo Galli,Giovanni Carlo Galli da Bibbiena,0.9156356
Carlo Galli,Carlo Galli (diplomatico),0.9120549
Carlo Galli,Carl Schmitt,0.85367596
Carlo Galli,Carlo Ferdinando Galli della Loggia,0.8625832
Carlo Gandolfi,Franca Gandolfi,0.93027973
Carlo Gandolfi,Paulo Mendes da Rocha,0.8320558
Carlo Gandolfi,Romano Gandolfi,0.9331372
Carlo Gandolfi,Antonio Gandolfi,0.94509935
Carlo Gandolfi,Pier Carlo Padoan,0.8597883
Carlo Gaudio,Gian Maria Volonté,0.8368281
Carlo Gaudio,Eugenio Gaudio (accademico),0.8840135
Carlo Gaudio,Pietro Valdoni,0.8517368
Carlo Gaudio,Mansueto Gaudio,0.8466463
Carlo Gaudio,Pio Del Gaudio,0.87959874
Carlo Gaudio,Carlo Biotti,0.87908137
Carlo Gaudio,Michele Del Gaudio,0.9060102
Carlo Gaudio,Stan Wawrinka,0.8002142
Carlo Gerla,María Mercader,0.89453113
Carlo Gerla,Pina Gallini,0.9042597
Carlo Gerla,Cesare Fantoni,0.85034466
Carlo Gerla,Armando Migliari,0.8760884
Carlo Gerla,Roberto Villa,0.8520146
Carlo Gerla,Ermete Novelli,0.8262649
Carlo Gerla,Giulio Bonnard,0.8511392
Carlo Ghiozzi,Charlie Gnocchi,0.8432991
Carlo Ghiozzi,Pietro Cipriani,0.87021554
Carlo Ghiozzi,Mario Ghiozzi,0.9676298
Carlo Ghiozzi...,Charlie Gnocchi,0.85225236
Carlo Ghiozzi...,Pietro Cipriani,0.8599459
Carlo Ghiozzi...,Mario Ghiozzi,0.90025866
Carlo GhiozziCarlo Ghiozzi - Consigliere,Giovanni Spezia,0.8046246
Carlo Giacone,Umberto Curi,0.86592805
Carlo Giacone,Daniela Ruffino,0.84945303
Carlo Giacone,Riccardo Quinto,0.8583926
Carlo Gilardi,Piero Gilardi,0.947435
Carlo Gilardi,Domenico Gilardi,0.95195067
Carlo Gilardi,Antonio Albanese,0.8937905
Carlo Gilardi,Cesare Ferro Milone,0.8929906
Carlo Giuffré,Carlo Giuffré,0.9999999
Carlo Giuffré,Aldo Giuffré,0.95169866
Carlo Giuffré,Vittorio Mezzogiorno,0.8499944
Carlo Giuffré,Frank Wolff,0.88147813
Carlo Giuffré,Elsa Martinelli,0.89231277
Carlo Giuffré,Eduardo Scarpetta,0.8873806
Carlo Giuliani,Carlo Giuliani,1.0000005
Carlo Giuliani,Haidi Giuliani,0.8462588
Carlo Giuliani,Carlo Giuliani (vescovo),0.9211035
Carlo Giuliani,Mario Placanica,0.8816972
Carlo Giuliani,Carlo Giuliani (organaro),0.9143895
Carlo Levi,Carlo Levi,0.99999976
Carlo Levi,Rita Levi-Montalcini,0.8974886
Carlo Levi,Natalia Ginzburg,0.87837315
Carlo Levi,Umberto Saba,0.8873245
Carlo Magno,Carlo Magno,0.99999964
Carlo Magno,Ildegarda (moglie di Carlo Magno),0.89098465
Carlo Magno,Desiderata (moglie di Carlo Magno),0.8589597
Carlo Mari,Michele Mari,0.95194
Carlo Mari,José Mari,0.9391084
Carlo Mari,Carlo III di Spagna,0.84857357
Carlo Mari,Carlo I de Mari,0.9175719
Carlo Mari,Fioretta Mari,0.91917855
Carlo Mari,Fiorella Mari,0.9272972
Carlo Mari,Carlo Pisacane (attore),0.866165
Carlo Mari,Pier Carlo Padoan,0.8620425
Carlo Mari,Concita De Gregorio,0.835344
Carlo Masci,Carlo Masci,1.0000004
Carlo Masci,Carlo Romano (oboista),0.86640245
Carlo Masci,Marco Alessandrini (politico),0.85731363
Carlo Masci,Luciano D'Alfonso,0.85218024
Carlo Masci,Marco Marsilio,0.90072095
Carlo Monni,Carlo Monni,1.0
Carlo Monni,Massimo Ceccherini,0.8731878
Carlo Monni,Andrea Cambi,0.83838534
Carlo NORDIO,Carlo Nordio,1.0000001
Carlo NORDIO,Francesco Paolo Sisto,0.8581569
Carlo NORDIO,Carlo V d'Asburgo,0.8284092
Carlo NORDIO,Umberto Nordio (dirigente),0.91684705
Carlo NORDIO,Carlo Magno,0.89333177
Carlo Nordio,Carlo Nordio,1.0000001
Carlo Nordio,Francesco Paolo Sisto,0.8581569
Carlo Nordio,Carlo V d'Asburgo,0.8284092
Carlo Nordio,Umberto Nordio (dirigente),0.91684705
Carlo Pisacane,Carlo Pisacane,0.9999998
Carlo Pisacane,Carlo Pisacane (attore),0.89910686
Carlo Rognoni,Carlo Rognoni,1.0
Carlo Rognoni,Carlo Rognoni (agronomo),0.91747975
Carlo Rognoni,Carlo Rognoni (calciatore),0.90868443
Carlo Rognoni,Carlo Alberto dalla Chiesa,0.89821815
Carlo Rognoni,Virginio Rognoni,0.9174274
Carlo Rossella,Carlo Rossella,0.9999998
Carlo Rossella,Rossella Brescia,0.9172276
Carlo Rossella,Enrico Mentana,0.867201
Carlo Rossella,Rossella Como,0.92504066
Carlo Rosselli,Carlo Rossella,0.9308322
Carlo Rosselli,Amelia Rosselli,0.95559245
Carlo Rosselli,Filippo Turati,0.9108949
Carlo Rovelli,Carlo Rovelli,1.0000005
Carlo Rovelli,Carlo Rovelli (vescovo),0.90994257
Carlo Salvemini,Carlo Salvemini,0.99999994
Carlo Salvemini,Gaetano Salvemini,0.9311601
Carlo Salvemini,Stefano Salvemini,0.9443075
Carlo Sangalli,Carlo Sangalli,0.9999998
Carlo Sangalli,Gian Carlo Sangalli,0.95044595
Carlo Sangalli,Mario Vaghi,0.8556361
Carlo Sangalli,Giuliano da Sangallo,0.84059715
Carlo Sangalli,Antonino Drago,0.8656732
Carlo Sforza,Carlo Sforza,1.0000001
Carlo Sforza,Francesco Sforza,0.9448987
Carlo Sforza,Ludovico il Moro,0.86717886
Carlo Sforza,Galeazzo Maria Sforza,0.9102409
Carlo Sforza,Caterina Sforza,0.90529484
Carlo Sforza,Alcide De Gasperi,0.82697874
Carlo Sforza,Angela Sforza,0.9196631
Carlo Sforza,Enrico De Nicola,0.83270293
Carlo Sibilia,Carlo Sibilia,1.0
Carlo Sibilia,Carlo Carretto,0.93847084
Carlo Sibilia,Nicola Molteni,0.88565636
Carlo Sibilia,Wanda Ferro,0.84772336
Carlo Sibilia,Alessandro Di Battista,0.82758576
Carlo Sibilia,Edoardo Leo,0.88463885
Carlo Sibilia,Paolo Calabresi,0.87442416
Carlo Smuraglia,Carlo Smuraglia,1.0
Carlo Smuraglia,Lidia Menapace,0.85348964
Carlo Smuraglia,Raimondo Ricci,0.84432614
Carlo Smuraglia,Luigi Calabresi,0.824523
Carlo Tamburi,Carlo De Benedetti,0.8921973
Carlo Tamburi,Vittorio Emanuele di Savoia (1937),0.8526131
Carlo Vasco,Vasco Rossi,0.92178357
Carlo Vasco,Vasco Pratolini,0.91124016
Carlo Vasco,Vasco Creti,0.918666
Carlo Vasco,Vasco Errani,0.90101624
Carlo Verdelli,Carlo Verdelli,1.0
Carlo Verdelli,Mattia Feltri,0.8579265
Carlo Verdelli,Mario Calabresi,0.8298704
Carlo Verdelli,Umberto Brindani,0.8981727
Carlo Verdelli,Maurizio Molinari,0.8669427
Carlo Verdone,Carlo Verdone,1.0
Carlo Verdone,Luca Verdone,0.9594144
Carlo Verdone,Christian De Sica,0.8603486
Carlo Verdone,Mario Verdone,0.9670453
Carlo ❤️,Leonardo Bonucci,0.86317456
Carlo ❤️,Céline Dion,0.8006621
Carlone,Ester Carloni,0.90124226
Carlone,Carlo Innocenzo Carloni,0.9029162
Carlone,Pietro Carloni,0.92441523
Carlone,Giovanni Battista Carlone,0.91581047
Carlone,Carlo Antonio Carlone,0.9387962
Carlone,Carlo Martino Carlone,0.94314736
Carlos Eugenio Garcia,Gabriel García Márquez,0.85419494
Carlos Eugenio Garcia,Kjell Eugenio Laugerud García,0.86043787
Carlos Eugenio Garcia,Maria Cristina di Borbone-Spagna (1911-1996),0.7600904
Carlos Eugenio Garcia,Mónica Randall,0.8489158
Carlos Eugenio Garcia,Carlos Simon,0.88078564
Carlos Tercero,Antonio La Pergola,0.82813156
Carlos Tercero,Carlos Valderrama,0.9032302
Carlotta,Carlotta Ferlito,0.92560315
Carlotta,Carlotta Natoli,0.8806379
Carlotta,Carlotta di Meclemburgo-Strelitz (1744-1818),0.78105354
Carlotta,Carlotta Mantovan,0.8842735
Carlotta,Carlotta del Belgio,0.8551356
Carlotta,Carlotta Maggiorana,0.94732386
Carlotta,Carlotta di Prussia,0.8557341
Carlotta,Carlotta Tesconi,0.87134576
Carlotta Gilli!,Carlotta Gilli,0.9485641
Carluccio,Milly Carlucci,0.91744936
Carluccio,Gabriella Carlucci,0.9110415
Carluccio,Anna Carlucci,0.9008813
Carluccio,Luigi Carluccio,0.95011336
Carluccio,Antonio Carluccio,0.9497405
Carluccio,Alessio (cantante),0.81925666
Carluccio,Angela Carluccio,0.95016146
Carluccio,Carluccio Giacometto,0.9309523
Carmela Casile,Rosetta Calavetta,0.8262432
Carmela Rescigno,Maria Callas,0.7995167
Carmela Rescigno,Magda Olivero,0.8484119
Carmela Rescigno,Toni Negri,0.8264584
Carmela Rozza,Leoluca Orlando,0.8695722
Carmelo,Carmelo Bene,0.844886
Carmelo,Carmelo Anthony,0.9351149
Carmelo,Carmelo Zappulla,0.9083942
Carmelo,Carmelo Imbriani,0.9123688
Carmelo,Carmelo Bongiorno,0.93159497
Carmelo,Carmelo Barbagallo,0.92108476
Carmelo Caruso,Diego Fusaro,0.88890684
Carmelo Caruso,Alessandro Di Battista,0.7796724
Carmelo Caruso,Ettore Sottsass,0.8686401
Carmelo Caruso,Franco Locatelli (medico),0.8695568
Carmelo Caruso,Antonio Trombone,0.9181948
Carmelo D’Angelo,Carmelo Bene,0.80496097
Carmelo D’Angelo,Carmelo Zappulla,0.8586149
Carmelo D’Angelo,Laura D'Angelo,0.94949996
Carmelo D’Angelo,Piero Chiara,0.84185284
Carmelo D’Angelo,Tony D'Angelo (wrestler),0.9322018
Carmelo D’Angelo,Carmelo Hayes,0.88761306
Carmelo D’Angelo,Gigi D'Alessio,0.9132977
Carmelo Gallo,Mario Masini,0.9050604
Carmelo Gallo,Carmela Vincenti,0.8694122
Carmelo Gallo,Carmelo Robledo,0.92842066
Carmelo Gallo,Carmelo Cappello,0.93921745
Carmelo Gallo,Carmelo Di Bella,0.8375967
Carmen Federico,Carmen Lasorella,0.8682784
Carmen Federico,Carmen Villani,0.93770254
Carmen Federico,Carmen Russo,0.9319665
Carmen Federico,Carmen Consoli,0.903245
Carmen Federico,Carmen Scarpitta,0.8914987
Carmen Federico,Carmen Ejogo,0.8778659
Carmen Federico,Federico Russo,0.92428243
Carmen Salis,Andrea Costa (violinista),0.8612693
Carmen Salis,Valentino Bianchi,0.83616406
Carmen Salis,John De Leo,0.8684478
Carmen Salis,Peo Alfonsi,0.766304
Carminati,Massimo Carminati,0.9339925
Carminati,Fabrizia Carminati,0.9398862
Carminati,Chiara Carminati,0.9101836
Carminati,Attilio Carminati,0.92105365
Carminati,Tullio Carminati,0.9124938
Carmine,Carmine Recano,0.8988394
Carmine,Carmine Elia,0.94723487
Carmine,Samuel Di Carmine,0.87440896
Carmine,Carmine Crocco,0.94566154
Carmine,Carmine Schiavone,0.9443275
Carmine Esposito,Carmine Esposito,1.0
Carmine Esposito,Vincent Gigante,0.88244975
Carmine Pinto,Carmine Pinto,0.9999999
Carmine Pinto,Martina Pinto,0.9516399
Carmine Pinto,Carlo Pisacane,0.87467676
Carmine Pinto,Carmine Masiello,0.95597947
Carmine Pinto,Giosuè Ritucci,0.8426684
Carmine Pinto,Emilio Pallavicini,0.87760705
Carmine Preziosi,Carmine Preziosi,0.9999999
Carmine Preziosi,Gianni Motta,0.9036241
Carnefice,Mastro Titta,0.85212296
Caro,Rafael Caro Quintero,0.88405097
Caro,Tito Lucrezio Caro,0.8599702
Caro,Niki Caro,0.9276813
Caro,Annibale Caro,0.94105136
Caro,Isabelle Caro,0.94164467
Caro Adolfo,Heinrich Caro,0.89831495
Caro Adolfo,Johann Adolf Hasse,0.8233401
Caro Adolfo,Ilaria Spada,0.87369955
Caro Adolfo,Leonardo da Vinci,0.8201099
Caro Adolfo,Albert Einstein,0.8610407
Caro Adolfo,Gabriele D'Annunzio,0.81166273
Caro Adolfo,Napoleone Bonaparte,0.8628309
Caro Amedeo,Amedeo Modigliani,0.9176425
Caro Amedeo,Amedeo Ricucci,0.9334533
Caro Amedeo,Alcide De Gasperi,0.83019936
Caro Amedeo,Evelina Nazzari,0.8817371
Caro Amedeo,Gabriele D'Annunzio,0.84483916
Caro Amedeo,Umberto II di Savoia,0.8473499
Caro Andrea,Andrea Tosto De Caro,0.8915326
Caro Andrea,Anna Kuliscioff,0.80635
Caro Andrea,Marco Aurelio Caro,0.88165164
Caro Andrea,Astutillo Malgioglio,0.831494
Caro Andrea,Gloria De Antoni,0.8286363
Caro Andrea,Ludovica De Caro,0.85895944
Caro Antonio,Rafael Caro Quintero,0.9026474
Caro Antonio,Antonio Cassano,0.9082941
Caro Antonio,Tito Lucrezio Caro,0.8763777
Caro Antonio,Miguel Antonio Caro,0.93164575
Caro Antonio,Annibale Caro,0.92269456
Caro Antonio,Totò,0.891847
Caro Antonio,José Antonio Caro Díaz,0.9308692
Caro Antonio,Antonio Notario,0.87170506
Caro Arcuri,Anna Maria Barbera,0.85145
Caro Arcuri,Teo Teocoli,0.8024157
Caro Arcuri,Gigi Proietti,0.8837717
Caro Arcuri,Soraya Esfandiary Bakhtiari,0.7906963
Caro Arrigo,Arrigo Petacco,0.846889
Caro Arrigo,Arrigo Pelliccia,0.90486157
Caro Arrigo,Arrigo Pola,0.94082296
Caro Arrigo,Paolo Maldini,0.87618554
Caro Arrigo,Roberto Baggio,0.8881299
Caro Arrigo,Giuseppe Bergomi,0.8543496
Caro Arrigo,Gabriele D'Annunzio,0.8038497
Caro Ballardin,Mark Bresciano,0.85239625
