id,mention,wp_title,ratio,ranking
Q2847139,"Giuseppe Tatarella’,con",Giuseppe Tatarella,0.8780487804878049,0
Q1055262,"Giuseppe Tatarella’,con",Salvatore Tatarella,0.5238095238095238,2
Q3155882,"Giuseppe Tatarella’,con",Italo Bocchino,0.2702702702702703,3
Q3759845,"Giuseppe Tatarella’,con",Gennaro Sangiuliano,0.238095238095238,5
Q3616756,"Giuseppe Tatarella’,con",Angela Filipponio Tatarella,0.52,6
Q191850,Campanella,Tommaso Campanella,0.7142857142857143,0
Q735795,Campanella,Roy Campanella,0.8333333333333334,7
Q2816059,Campanella,Michele Campanella,0.7142857142857143,8
Q263334,Campanella,Alyssa Campanella,0.7407407407407407,9
Q5351597,Markit,Markita Aldridge,0.5454545454545454,3
Q3852523,Maurizio Bettini,Maurizio Bettini,1.0,0
Q960451,Maurizio Bettini,Alessandro Barbero,0.3529411764705882,1
Q80095,Maurizio Bettini,Kenzaburō Ōe,0.3571428571428571,2
Q30487,Maurizio Bettini,Michail Gorbačëv,0.1875,4
Q713747,Maurizio Bettini,Emmanuel Carrère,0.25,6
Q93166,Maurizio Bettini,Milan Kundera,0.2758620689655172,9
Q1411,Claudia,Claudio,0.8571428571428571,6
Q11739843,Claudia,Santa Claudia,0.7,9
Q3660365,Carmine Esposito,Carmine Esposito,1.0,0
Q939062,Carmine Esposito,Vincent Gigante,0.3870967741935484,8
Q1439362,Campanassa,Milena Milani,0.2608695652173913,2
Q3719684,Campanassa,Edoardo Travi,0.1739130434782608,3
Q3770288,Campanassa,Giuseppe Cava,0.2608695652173913,4
Q3770000,Campanassa,Giuseppe Aonzo,0.1666666666666666,6
Q16552058,Campanassa,Enrico Bonino,0.0869565217391304,9
Q74148232,Lord Mayor,William Russell (Lord Mayor),0.5263157894736842,2
Q923141,Fossati,Ivano Fossati,0.7,0
Q767196,Fossati,Virgilio Fossati,0.6086956521739131,3
Q6757534,Fossati,Marco Fossati,0.7,4
Q3870679,Fossati,Natalino Fossati,0.6086956521739131,7
Q389848,Fossati,Jorge Fossati,0.7,8
Q3951107,Salvatore Riccardi,Savio Riccardi,0.8125,0
Q3934612,Salvatore Riccardi,Riccardo Salvino,0.4705882352941176,1
Q83038,Salvatore Riccardi,Salvatore Quasimodo,0.6486486486486487,2
Q599728,Salvatore Riccardi,Salvatore Baccaro,0.8,3
Q16599752,Salvatore Riccardi,Salvatore Cappello,0.6111111111111112,5
Q59914700,Salvatore Riccardi,Salvatore Esposito (calciatore 2000),0.5185185185185185,6
Q3934552,Salvatore Riccardi,Riccardo Niseem Onorato,0.3902439024390244,7
Q559588,Salvatore Riccardi,Salvatore Licitra,0.7428571428571429,8
Q3686284,Salvatore Riccardi,Concita De Gregorio,0.2162162162162162,9
Q539713,Masini,Marco Masini,0.6666666666666666,0
Q19357788,Masini,Mario Masini,0.6666666666666666,1
Q3637269,Masini,Beatrice Masini,0.5714285714285714,2
Q106907,Masini,Giulietta Masina,0.4545454545454545,3
Q3869839,Masini,Nadia Masini,0.6666666666666666,6
Q3757796,Masini,Galliano Masini,0.5714285714285714,7
Q1315956,Masini,Tommaso Masini,0.6,8
Q3851357,Masini,Massimo Masini,0.6,9
Q3977138,Germana,Suor Germana,0.7368421052631579,3
Q3115883,Grazi,Grazi Massafera,0.5,0
Q370261,Grazi,Paolo della Croce,0.0909090909090909,1
Q26693889,Grazi,Enrico Grazi,0.5882352941176471,2
Q3776090,Grazi,Grazio Maria Grazi,0.4347826086956521,3
Q469171,Grazi,Federico Borromeo,0.1818181818181818,9
Q1470,Discuteremo,Maurits Cornelis Escher,0.2941176470588235,0
Q43981600,Discuteremo,Marco Carraro,0.25,2
Q115486,Discuteremo,Muhammad Sharif Pascià,0.1818181818181818,5
Q3617752,Discuteremo,Anna Maria De Luca,0.1379310344827586,7
Q3765790,Tosatti,Giorgio Tosatti,0.6363636363636364,0
Q29846819,Tosatti,Renato Tosatti,0.6666666666666666,2
Q4011489,Tosatti,Vieri Tosatti,0.7,3
Q3731804,Tosatti,Erio Tosatti,0.7368421052631579,4
Q92655,Tosatti,Marcelo Tosatti,0.6363636363636364,6
Q3639401,Tosatti,Bianca Tosatti,0.6666666666666666,7
Q47491442,Pilliu,Matteo Bussola,0.1,0
Q3893530,Pilliu,Paola Barbato,0.2105263157894736,1
Q21832934,Pilliu,Luigi Mazzei,0.2222222222222222,2
Q181261,Alberto,Carlo Alberto di Savoia,0.4666666666666667,1
Q3106984,Alberto,Giovanni Alberto Agnelli,0.4516129032258064,6
Q238993,Sonia,Sônia Braga,0.5,6
Q4013335,Vincenzo Lanza,Vincenzo Lanza,1.0,0
Q3929587,Vincenzo Lanza,Raimondo Lanza di Trabia,0.4736842105263157,1
Q3770785,Vincenzo Lanza,Giuseppe Lanza Branciforte,0.4,3
Q3764837,Vincenzo Lanza,Gioacchino Lanza Tomasi,0.4864864864864865,5
Q3827797,Vincenzo Lanza,Laura Lanza,0.48,6
Q3770786,Vincenzo Lanza,Giuseppe Lanza di Scalea,0.4210526315789473,8
Q674128,Vincenzo Lanza,Giovanni Lanza,0.6428571428571429,9
Q3609963,Alessandro D’Avenia,Alessandro D'Avenia,0.9473684210526316,0
Q772434,Alessandro D’Avenia,Pino Puglisi,0.2580645161290322,4
Q1223109,Alessandro D’Avenia,Luca Argentero,0.303030303030303,6
Q988408,Alessandro D’Avenia,Giacomo Campiotti,0.2222222222222222,9
Q59313241,Ekrem Imamoglu,Ekrem İmamoğlu,0.8571428571428571,0
Q2503364,Pietro Grasso,Pietro Grasso,1.0,0
Q3904243,Pietro Grasso,Pietro Scaglione,0.6206896551724138,1
Q41568946,Pietro Grasso,Pietro Grassi,0.9230769230769232,5
Q772434,Pietro Grasso,Pino Puglisi,0.4,6
Q1065148,Pietro Grasso,Leoluca Bagarella,0.2,7
Q1525995,Pietro Grasso,Giovanni Brusca,0.2142857142857142,9
Q647575,E. Manfredonia,Lionello Manfredonia,0.7058823529411765,1
Q1528043,E. Manfredonia,Giulio Manfredonia,0.75,3
Q263533,Pare,Jessica Paré,0.375,4
Q276480,Pare,Ambroise Paré,0.3529411764705882,6
Q672357,Pare,Michael Paré,0.375,8
Q15279838,Ministro Catalfo,Nunzia Catalfo,0.6,0
Q3615909,Ministro Catalfo,Andrea Orlando,0.2,1
Q13581225,Ministro Catalfo,Luigi Di Maio,0.2068965517241379,2
Q55281792,Ministro Catalfo,Stefano Patuanelli,0.4117647058823529,4
Q303466,Ministro Catalfo,Maurizio Sacconi,0.25,8
Q332709,Stefano Gaj Tache’,Giovanni Spadolini,0.1666666666666666,2
Q1383336,Stefano Gaj Tache’,Fabrizio Gatti,0.3125,4
Q3617823,Stefano Gaj Tache’,Anna Russo,0.1428571428571428,7
Q3723967,Stefano Gaj Tache’,Emanuele Pacifici,0.2857142857142857,9
Q3763645,Sperti,Gianni Sperti,0.631578947368421,0
Q94438427,Sperti,Carlo Sperti,0.6666666666666666,1
Q3893528,Sperti,Paola Barale,0.1111111111111111,3
Q3938700,Sperti,Roberto Ciufoli,0.3809523809523809,8
Q95714490,Franco Varini,Emilia Varini,0.6153846153846154,0
Q1042623,Franco Varini,Roberto Citran,0.2222222222222222,1
Q2939262,Franco Varini,Carlo Varini,0.72,3
Q1751100,Franco Varini,Jean Varin,0.6956521739130435,8
Q27063663,Lucano,Mimmo Lucano,0.6666666666666666,0
Q188646,Lucano,Marco Anneo Lucano,0.5,4
Q3972355,Luca Menesini Sindaco,Stefano Baccelli,0.2162162162162162,8
Q55280662,Azzolina,Lucia Azzolina,0.7272727272727273,0
Q15830440,Azzolina,Gaetano Azzolina,0.6666666666666666,1
Q3827959,Azzolina,Lauro Azzolini,0.6363636363636364,3
Q17279828,Azzolina,Pasquale Azzolina,0.64,4
Q23047384,Azzolina,Angelo Azzolina,0.6956521739130435,6
Q1181870,Azzolina,Decio Azzolino il Giovane,0.4848484848484848,7
Q371563,Azzolina,Antonio Monda,0.4761904761904761,9
Q275337,Cara Daniela,Daniela Rocca,0.56,0
Q234169,Cara Daniela,Irene Cara,0.3636363636363636,1
Q289540,Cara Daniela,Cara Buono,0.5454545454545454,3
Q3675612,Cara Daniela,Christian (cantante),0.3125,7
Q3945294,Relatore,Salama Soliman,0.2727272727272727,1
Q16039233,Relatore,Rosanna Filippin,0.1666666666666666,2
Q948169,Relatore,Roberto Gualtieri,0.4,7
Q3960804,Relatore,Silvia Toffanin,0.2608695652173913,9
Q733392,Enrico Turato!,Filippo Turati,0.5714285714285714,0
Q3702679,Enrico Turato!,Dario Vergassola,0.4666666666666667,1
Q940942,Enrico Turato!,Enrico Ferri (criminologo),0.45,2
Q3659916,Enrico Turato!,Carlo Turati,0.6153846153846154,5
Q267304,Enrico Turato!,Giacomo Matteotti,0.4516129032258064,6
Q40693810,Enrico Turato!,Enrico Gonzales,0.5517241379310345,7
Q1233,Enrico Turato!,Sandro Pertini,0.4285714285714285,9
Q4015280,Vittorio Bachelet,Vittorio Bachelet,1.0,0
Q3766565,Vittorio Bachelet,Giovanni Battista Bachelet,0.6046511627906976,1
Q3742617,Vittorio Bachelet,Ferdinando Imposimato,0.1578947368421052,2
Q3645927,Vittorio Bachelet,Bruno Seghetti,0.1935483870967742,7
Q3617721,Vittorio Bachelet,Anna Laura Braghetti,0.1621621621621621,9
Q47452754,Vitalba,Ryan García,0.2222222222222222,3
Q3725572,Nello Forino,Enrichetta Caracciolo,0.1818181818181818,3
Q44269,Nello Forino,San Nicola di Bari,0.3333333333333333,8
Q18535172,Fortune Italia,Francesco Starace,0.3870967741935484,3
Q55282166,Fortune Italia,Auro Palomba,0.3846153846153846,4
Q2641199,Rosario Castello,Federico De Roberto,0.2285714285714285,5
Q923794,Rosario Castello,Rosario Crocetta,0.625,7
Q193754,Rosario Castello,Pio da Pietrelcina,0.4117647058823529,8
Q555241,Fulvio Armani,Pierfrancesco Favino,0.2424242424242424,0
Q193236,Fulvio Armani,Gabriele D'Annunzio,0.1875,3
Q967846,Fulvio Armani,Umberto Agnelli,0.3571428571428571,5
Q451312,Fulvio Armani,Umberto Saba,0.24,6
Q275985,Fulvio Armani,Natalia Ginzburg,0.1379310344827586,9
Q378897,Paolo Savona,Paolo Savona,1.0,0
Q53844829,Paolo Savona,Giuseppe Conte,0.2307692307692307,4
Q471232,Paolo Savona,Paolo Boselli,0.56,5
Q149941,Alaa Abdel Fattah,Alaa Abd el-Fattah,0.9142857142857144,0
Q54861894,Alaa Abdel Fattah,Alaa Thabet,0.5714285714285714,1
Q2016805,Alaa Abdel Fattah,Hassan El-Shazly,0.1818181818181818,4
Q318471,Nigel Farage,Nigel Farage,1.0,0
Q3763555,Gianni Mancuso,Gianni Mancuso,1.0,0
Q4015092,Gianni Mancuso,Vito Mancuso,0.6923076923076923,2
Q12467437,Favorevole,Carlo Calenda,0.3478260869565217,6
Q539,Favorevole,Giuseppe Garibaldi,0.2142857142857142,7
Q3905388,Filippo Livraghi,Pio Prati,0.48,4
Q3703286,Avreste,David Parenzo,0.3,3
Q273532,Avreste,Louise Lasser,0.1,5
Q347711,Avreste,Anthony Quayle,0.1904761904761904,6
Q156552,Avreste,Lynn Redgrave,0.2,8
Q188696,Fabrizia Vigo,Christian Vieri,0.5,0
Q372276,Fabrizia Vigo,John Guidetti,0.1538461538461538,1
Q1257196,Fabrizia Vigo,Facundo Ferreyra,0.2758620689655172,3
Q180661,Fabrizia Vigo,Dino Zoff,0.2727272727272727,7
Q307,Fabrizia Vigo,Galileo Galilei,0.2857142857142857,9
Q80048,Capone,Al Capone,0.8,0
Q3679964,Capone,Claudio Capone,0.6,2
Q29024888,Capone,Christian Capone,0.5454545454545454,5
Q2939173,Capone,Carlo Capone,0.6666666666666666,6
Q1538534,Capone,Antonio Capone,0.6,7
Q3852544,Capone,Maurizio Capone,0.5714285714285714,8
Q716684,Console Rusconi,Lucio Aurelio Commodo Pompeiano,0.1739130434782608,0
Q1048,Console Rusconi,Gaio Giulio Cesare,0.1818181818181818,1
Q517,Console Rusconi,Napoleone Bonaparte,0.2941176470588235,2
Q23559,Console Rusconi,Benito Mussolini,0.3870967741935484,5
Q1405,Console Rusconi,Augusto,0.2727272727272727,6
Q294846,Console Rusconi,Decimo Giunio Bruto Albino,0.2439024390243902,8
Q16571187,Franco Favaretto,Lara Favaretto,0.8,0
Q599559,Franco Favaretto,Antonio Albanese,0.1875,2
Q3659506,Franco Favaretto,Carlo Jean,0.2307692307692307,9
Q855258,Edda Serra,Biagio Marin,0.2727272727272727,0
Q1703610,Edda Serra,Leo Valiani,0.1904761904761904,2
Q3838548,Edda Serra,Luciano Cecchinel,0.2222222222222222,3
Q3664120,Edda Serra,Cecilia Seghizzi,0.3076923076923077,4
Q3619585,Edda Serra,Antonio Fonda Savio,0.3448275862068966,6
Q3638463,Edda Serra,Beppino Goruppi,0.16,7
Q3725933,Edda Serra,Enrico Morovich,0.24,9
Q61923714,Vincenzo Macello,Barbara Ronchi,0.1333333333333333,5
Q259986,Vincenzo Macello,Valentina Cortese,0.303030303030303,9
Q83338,Sant’Anna Hospital,Robin Williams,0.125,4
Q80976,Sant’Anna Hospital,Filippo di Edimburgo,0.1052631578947368,8
Q733404,Erasmo,Gattamelata,0.2352941176470588,3
Q192671,Erasmo,Arturo Vidal,0.2222222222222222,7
Q55435,Davide Migliore,Pupi Avati,0.16,5
Q3738047,Davide Migliore,Fabrizio Gifuni,0.2666666666666666,9
Q3634588,Barbara Balzerani,Barbara Balzerani,1.0,0
Q1758581,Barbara Balzerani,Mario Moretti,0.3333333333333333,2
Q3645927,Barbara Balzerani,Bruno Seghetti,0.3225806451612903,5
Q4007903,Barbara Balzerani,Valerio Morucci,0.3125,6
Q3605665,Barbara Balzerani,Adriana Faranda,0.3125,7
Q1358406,Barbara Balzerani,Renato Curcio,0.2,8
Q3924131,Barbara Balzerani,Prospero Gallinari,0.1714285714285714,9
Q215527,🔵 Più,Domenico Criscito,0.1818181818181818,3
Q6784727,🔵 Più,Massimo Coda,0.1176470588235294,4
Q2336602,🔵 Più,Stefan Ilsanker,0.1,7
Q28974232,🔵 Più,Davide Diaw,0.25,9
Q3617706,Nilde,Anna Foglietta,0.2105263157894736,6
Q56706810,Nilde,Linda Caridi,0.2352941176470588,7
Q466851,Elena Cornaro,Elena Lucrezia Corner,0.6470588235294118,0
Q2939244,Elena Cornaro,Carlo Rinaldini,0.2857142857142857,8
Q454910,Jesus,Juan Jesus,0.6666666666666666,1
Q454910,Jesus,Juan Jesus,0.6666666666666666,1
Q19708656,Jesus,Gabriel Jesus,0.5555555555555556,2
Q19708656,Jesus,Gabriel Jesus,0.5555555555555556,2
Q527550,Jesus,Jorge Jesus,0.625,3
Q527550,Jesus,Jorge Jesus,0.625,3
Q185093,Jesus,Jesús Navas,0.5,5
Q185093,Jesus,Jesús Navas,0.5,5
Q17987582,Jesus,Jesús Vallejo,0.4444444444444444,6
Q17987582,Jesus,Jesús Vallejo,0.4444444444444444,6
Q1375520,Jesus,Jesús Malverde,0.4210526315789473,7
Q1375520,Jesus,Jesús Malverde,0.4210526315789473,7
Q607790,Jesus,Jesús Corona,0.4705882352941176,9
Q607790,Jesus,Jesús Corona,0.4705882352941176,9
Q1399,Niccolò Re,Niccolò Machiavelli,0.6206896551724138,0
Q66075,Niccolò Re,Niccolò Paganini,0.6153846153846154,1
Q60118015,Niccolò Re,Niccolò Del Re,0.8333333333333334,2
Q134588,Niccolò Re,Papa Niccolò V,0.6666666666666666,3
Q170503,Niccolò Re,Papa Niccolò I,0.6666666666666666,4
Q619,Niccolò Re,Niccolò Copernico,0.6666666666666666,5
Q103625,Niccolò Re,Papa Niccolò IV,0.64,7
Q310687,Niccolò Re,Niccolò Piccinni,0.6153846153846154,9
Q762,🇹 Da,Leonardo da Vinci,0.1904761904761904,0
Q27881269,Sognatore,Damiano Carrara,0.25,6
Q17490240,Brugnaro,Luigi Brugnaro,0.7272727272727273,0
Q3743773,Brugnaro,Ferruccio Brugnaro,0.6153846153846154,1
Q180594,Brugnaro,Francesco Giovanni Brugnaro,0.4571428571428571,5
Q3839391,Brugnaro,Luigi Brugnara,0.6363636363636364,8
Q3724363,Brugnaro,Emilio Carelli,0.1818181818181818,9
Q233984,Ing,Tsai Ing-wen,0.4,3
Q233984,Ing,Tsai Ing-wen,0.4,3
Q20973993,Ing,Alvin Ing,0.5,6
Q20973993,Ing,Alvin Ing,0.5,6
Q8007,F.D. Roosevelt,Franklin Delano Roosevelt,0.6153846153846154,0
Q9640,F.D. Roosevelt,Lyndon B. Johnson,0.2580645161290322,4
Q242717,F.D. Roosevelt,Jane Alexander (attrice 1939),0.1860465116279069,5
Q83396,F.D. Roosevelt,Eleanor Roosevelt,0.6451612903225806,7
Q2371187,Suedtiroler Freiheit,Sven Knoll,0.2666666666666666,1
Q2650393,Suedtiroler Freiheit,Alois Puff,0.0666666666666666,2
Q1364297,Nicola Piovani,Nicola Piovani,1.0,0
Q260947,Nicola Piovani,Giorgia (cantante 1971),0.3243243243243243,5
Q435908,Nicola Piovani,Francesca Lo Schiavo,0.2941176470588235,8
Q183167,GK Chesterton,Gilbert Keith Chesterton,0.7027027027027027,0
Q23883298,Infliggendo,Francis Ngannou,0.3846153846153846,3
Q644831,Infliggendo,Daniel Cormier,0.32,5
Q54812588,Infliggendo,Jannik Sinner,0.25,7
Q2755156,Sergio Berlato,Sergio Berlato,1.0,0
Q458614,Sergio Berlato,Silvana De Mari,0.2758620689655172,4
Q3723227,Sergio Berlato,Elisabetta Gardini,0.1875,6
Q187184,“Esultiamo,Joe Hart,0.1111111111111111,1
Q83456,“Esultiamo,John Terry,0.1,7
Q3939573,Luigi Dell'Erba,Rocco Dicillo,0.2857142857142857,1
Q1403,Luigi Dell'Erba,Luigi Pirandello,0.5806451612903226,2
Q3839234,Luigi Dell'Erba,Luigi Abete,0.5384615384615384,4
Q3266449,Luigi Dell'Erba,Luigi Ghirri,0.5185185185185185,8
Q104902553,Claudio Traina,Claudio Traina,1.0,0
Q312302,Claudio Traina,Paolo Borsellino,0.4,1
Q104902552,Claudio Traina,Vincenzo Li Muli,0.2666666666666666,2
Q312308,Claudio Traina,Salvatore Riina,0.4137931034482758,4
Q104902551,Claudio Traina,Agostino Catalano,0.2580645161290322,5
Q3723854,Claudio Traina,Emanuela Loi,0.2307692307692307,6
Q1595550,Claudio Traina,Francesco Madonia,0.3870967741935484,8
Q3770712,Claudio Traina,Giuseppe Graviano,0.3870967741935484,9
Q53009,Ridicolo,Bernardo Bertolucci,0.2222222222222222,7
Q542061,Ridicolo,Laura Morante,0.0952380952380952,9
Q136209,❌ Cuba,Cuba Gooding Jr.,0.3636363636363636,3
Q11256,❌ Cuba,Fidel Castro,0.3333333333333333,4
Q3627379,Pro Maresca,Assunta Maresca,0.6153846153846154,0
Q16977566,Pro Maresca,Fabio Maresca,0.75,1
Q16917534,Pro Maresca,Luca Pairetto,0.3333333333333333,3
Q70248634,Pro Maresca,Alessandro Prontera,0.2666666666666666,5
Q16560034,Pro Maresca,Giovanni Maresca Donnorso di Serracapriola,0.3396226415094339,6
Q469068,Ciao Maestro,Luigi Tenco,0.1739130434782608,3
Q192131,Ciao Maestro,Giuseppe Meazza,0.2962962962962963,4
Q61831,Ciao Maestro,Jerry Calà,0.1818181818181818,5
Q3851317,Ciao Maestro,Massimo Lopez,0.32,7
Q3893635,Ciao Maestro,Paola Tovaglia,0.1538461538461538,8
Q1089074,Caro Mentana,Federico Zeri,0.32,0
Q524850,Caro Mentana,Enzo Fiermonte,0.3846153846153846,3
Q929145,Caro Mentana,Piergiorgio Odifreddi,0.2424242424242424,4
Q1052910,Caro Mentana,Corrado Guzzanti,0.4285714285714285,6
Q435962,Caro Mentana,Paola Borboni,0.32,9
Q566841,Francesco Colafemmina,Annibale Bugnini,0.2162162162162162,1
Q37097,Francesco Colafemmina,Manuele II Paleologo,0.2926829268292683,3
Q5360627,Francesco Colafemmina,Ilias Venezis,0.2352941176470588,8
Q3875849,Nicola Baiocchi,Niccolò Cerbara,0.4666666666666667,3
Q371257,Giuseppe Cristini,Giuseppe Di Cristina,0.8648648648648649,0
Q14451,Giuseppe Cristini,Maria Cristina di Savoia,0.4878048780487805,1
Q28857116,Giuseppe Cristini,Giuseppe Cristina,0.9411764705882352,2
Q51056,Giuseppe Cristini,Francesco Giuseppe I d'Austria,0.4680851063829787,3
Q3749918,Giuseppe Cristini,Francesco Di Cristina,0.4736842105263157,4
Q76555,Giuseppe Cristini,Giuseppe II d'Asburgo-Lorena,0.4888888888888889,5
Q82660,Giuseppe Cristini,Giuseppe Battiston,0.7428571428571429,6
Q362979,Giuseppe Cristini,Giuseppe Calderone,0.6857142857142857,7
Q644362,Giuseppe Cristini,Giuseppe Calò,0.6666666666666666,8
Q131706,Giuseppe Cristini,Maria Teresa d'Austria,0.2564102564102564,9
Q215527,🔴 Vista,Domenico Criscito,0.3333333333333333,0
Q81819,te Monica,Monica Bellucci,0.5,0
Q368627,te Monica,Monica Guerritore,0.4615384615384615,1
Q443592,te Monica,Roberts Blossom,0.25,3
Q1677271,te Monica,Jackie Basehart,0.25,4
Q3783993,te Monica,Heather Parisi,0.3478260869565217,6
Q3759801,te Monica,Gennaro Della Monica,0.5517241379310345,8
Q61963060,Tom Ballard,Tom Ballard,1.0,0
Q18713248,Tom Ballard,Daniele Nardi,0.3333333333333333,1
Q140201,Tom Ballard,J. G. Ballard,0.6666666666666666,2
Q725034,Tom Ballard,Alimi Ballard,0.75,8
Q102140,Enrico Giovanni,Enrico II d'Inghilterra,0.4736842105263157,0
Q131581,Enrico Giovanni,Enrico V d'Inghilterra,0.4864864864864865,1
Q936976,Enrico Giovanni,Enrico IV di Francia,0.6285714285714286,2
Q161866,Enrico Giovanni,Enrico IV d'Inghilterra,0.4736842105263157,3
Q129308,Enrico Giovanni,Giovanni d'Inghilterra,0.4324324324324324,4
Q152717,Enrico Giovanni,Enrico VII di Lussemburgo,0.45,5
Q53448,Enrico Giovanni,Enrico III di Francia,0.6111111111111112,6
Q675493,Enrico Giovanni,Enrico VII d'Inghilterra,0.4615384615384615,7
Q160337,Enrico Giovanni,Enrico VI d'Inghilterra,0.4736842105263157,8
Q16975,Enrico Giovanni,Papa Paolo VI,0.1428571428571428,9
Q3929015,Sant’Egidio Marco Impagliazzo,Raffaele Bonanni,0.1333333333333333,1
Q48602,Sant’Egidio Marco Impagliazzo,Andrea Riccardi,0.1818181818181818,2
Q18590052,Bonaccini....,Stefano Bonaccini,0.6,0
Q16975892,Bonaccini....,Elly Schlein,0.24,3
Q9545,Blair,Tony Blair,0.6666666666666666,0
Q232280,Blair,Linda Blair,0.625,1
Q264748,Blair,Selma Blair,0.625,3
Q242709,Blair,Blair Brown,0.625,4
Q21621701,Blair,Blair Kinghorn,0.5263157894736842,7
Q3335,Blair,George Orwell,0.1111111111111111,8
Q525304,Blair,Blair Underwood,0.5,9
Q77079,Jean-Paul,Jean Paul,0.8888888888888888,2
Q318591,Jean-Paul,Jean Paul Getty,0.6666666666666666,5
Q44567,Jean-Paul,Triple H,0.1176470588235294,7
Q1361260,Jean-Paul,John Paul Getty III,0.4285714285714285,8
Q23842,Jean-Paul,Jean Gabin,0.5263157894736842,9
Q34189,Stefania Barral,Pablo Neruda,0.1481481481481481,0
Q11576,Stefania Barral,Raúl González Blanco,0.1714285714285714,1
Q209353,Stefania Barral,Teresa Cristina di Borbone-Due Sicilie,0.2264150943396226,3
Q203829,Stefania Barral,Carlo I d'Angiò,0.2,5
Q3723854,Stefania Barral,Emanuela Loi,0.2962962962962963,7
Q183240,Stefania Barral,Santa Lucia,0.3846153846153846,9
Q1844447,Samuele Bersani,Samuele Bersani,1.0,0
Q47589,Renato Schifani,Renato Schifani,1.0,0
Q2503364,Renato Schifani,Pietro Grasso,0.3571428571428571,2
Q3737980,Renato Schifani,Fabrizio Cicchitto,0.3636363636363636,7
Q18590052,Renato Schifani,Stefano Bonaccini,0.3125,8
Q2021632,Luigi Arru,Luigi Chiatti,0.5217391304347826,0
Q3713691,Donatella Bianchi,Donatella Bianchi,1.0,0
Q37562,Donatella Bianchi,Donatello,0.6153846153846154,3
Q1163845,Donatella Bianchi,Donatella Damiani,0.8235294117647058,6
Q19819453,Donatella Bianchi,Donatella Di Pietrantonio,0.6666666666666666,8
Q3749763,Francesco Cecchin,Omicidio di Francesco Cecchin,0.7391304347826086,0
Q704594,Francesco Cecchin,Francesco Salviati,0.6285714285714286,2
Q20110,Francesco Cecchin,Francesco Totti,0.6875,3
Q1003315,Francesco Cecchin,Francesco Lodi,0.7096774193548387,5
Q749628,Francesco Cecchin,Francesco Gioli,0.6875,6
Q3902919,Francesco Cecchin,Pier Maria Cecchini (1957),0.4651162790697674,9
Q3938535,Pinotti,Roberta Pinotti,0.6363636363636364,0
Q1061844,Pinotti,Roberto Pinotti,0.6363636363636364,1
Q358182,Pinotti,Marco Pinotti,0.7,3
Q3743805,Pinotti,Ferruccio Pinotti,0.5833333333333334,5
Q3762719,Pinotti,Gian Nicola Pinotti,0.5384615384615384,6
Q19924836,Pinotti,Elisabetta Pinotti,0.56,8
Q714310,Pinotti,Roberto Calvi,0.1,9
Q171569,Danilo Bernasconi,Lella Lombardi,0.1290322580645161,3
Q3845956,Tor Bella Monaca,Marco Bocci,0.3703703703703703,6
Q1006624,Tor Bella Monaca,Libero De Rienzo,0.3125,8
Q3904071,Tor Bella Monaca,Pietro Mezzaroma,0.3125,9
Q18343078,INFILTRAZIONI CRIMINALI,Giuseppe Falcomatà,0.048780487804878,2
Q3876501,INFILTRAZIONI CRIMINALI,Nicolino Selis,0.1081081081081081,4
Q448345,Paolo Damilano,Maurizio Damilano,0.7096774193548387,0
Q5444,Paolo Damilano,Pietro Mennea,0.2962962962962963,1
Q108923787,Paolo Damilano,Stefano Lo Russo,0.2,3
Q3973328,Paolo Damilano,Steve Della Casa,0.2666666666666666,4
Q3608481,Paolo Damilano,Alberto Nigra,0.2962962962962963,5
Q3725911,Paolo Damilano,Enrico Mentana,0.2857142857142857,7
Q18812130,Artemisia Lab,Massimo Massetti,0.2068965517241379,0
Q1031,ki nas je,France Prešeren,0.1666666666666666,0
Q58494502,ki nas je,Simon Rožman,0.2857142857142857,1
Q180661,Dino Zoff,Dino Zoff,1.0,0
Q328770,Dino Zoff,Dino Baggio,0.6,1
Q483027,Dino Zoff,Paolo Maldini,0.1818181818181818,3
Q26580,Dino Zoff,Antonio Conte,0.3636363636363636,4
Q313480,Dino Zoff,Gianluca Pagliuca,0.2307692307692307,7
Q1446681,Dino Zoff,Luciano Bodini,0.4347826086956521,9
Q30308980,Amri,Abdulelah Al-Amri,0.3809523809523809,2
Q950619,Amri,Chadli Amri,0.5333333333333333,4
Q6778538,Amri,Marwa Amri,0.5714285714285714,5
Q48261,Amri,Anna Tatangelo,0.1111111111111111,6
Q3486732,Amri,Sliwa bar Yuhanna,0.0952380952380952,7
Q3647306,Amri,Burhan Azrul Amri,0.3809523809523809,8
Q3064018,Fabrizio Quattrocchi,Fabrizio Quattrocchi,1.0,0
Q44655,Fabrizio Quattrocchi,Paolo Di Canio,0.2352941176470588,4
Q3738135,Fabrizio Quattrocchi,Fabrizio Vidale,0.5714285714285714,5
Q15948,Cruciale,Émile Durkheim,0.2727272727272727,7
Q192245,Cruciale,Susan B. Anthony,0.1666666666666666,9
Q2635576,Barbara Benedini,Anna Paola Concia,0.2424242424242424,0
Q3829209,Barbara Benedini,Lea Vergine,0.3703703703703703,2
Q602192,Olga Matei,Ioan Petru Culianu,0.1428571428571428,0
Q953688,Olga Matei,Ekaterina Makarova,0.2857142857142857,1
Q1177587,Olga Matei,Mircea Diaconu,0.25,8
Q937,Einstein,Albert Einstein,0.6956521739130435,0
Q76346,Einstein,Mileva Marić,0.3,1
