id,mention,wp_title,ratio,ranking
Q9682,Regina Elisabetta,Elisabetta II del Regno Unito,0.43478260869565216,0
Q7207,Regina Elisabetta,Elisabetta I d'Inghilterra,0.46511627906976744,1
Q235186,Regina Elisabetta,Elisabetta di Baviera (1876-1965),0.4,4
Q150782,Regina Elisabetta,Elisabetta di Baviera,0.5263157894736842,5
Q131412,Regina Elisabetta,Maria Stuarda,0.3333333333333333,6
Q10633,Regina Elisabetta,Elizabeth Bowes-Lyon,0.3783783783783784,7
Q76927,Regina Elisabetta,Maria di Teck,0.3333333333333333,8
Q80976,Regina Elisabetta,Filippo di Edimburgo,0.2702702702702703,9
Q1394857,Luca Parmitano,Luca Parmitano,1.0,0
Q379039,Luca Parmitano,Samantha Cristoforetti,0.3333333333333333,6
Q85864419,Luca Parmitano,Jago (scultore),0.13793103448275862,8
Q434907,Loredana,Loredana Bertè,0.7272727272727273,0
Q3836816,Loredana,Loredana Lecciso,0.6666666666666666,3
Q3836804,Loredana,Loredana Cannata,0.6666666666666666,4
Q457535,Loredana,Loredana Errore,0.6956521739130435,5
Q3836818,Loredana,Loredana Romito,0.6956521739130435,6
Q3836811,Loredana,Loredana Lipperini,0.6153846153846154,7
Q55171450,Loredana,Loredana (rapper),0.64,8
Q432751,Loredana,Loredana Nusciak,0.6666666666666666,9
Q559570,DomenicaIn Nino Frassica,Nino Frassica,0.7027027027027027,0
Q1044154,DomenicaIn Nino Frassica,Nino D'Angelo,0.2702702702702703,1
Q1312821,DomenicaIn Nino Frassica,Renzo Arbore,0.2777777777777778,2
Q3843390,DomenicaIn Nino Frassica,Mago Forest,0.34285714285714286,4
Q2718206,DomenicaIn Nino Frassica,Maurizio Ferrini,0.35,5
Q181261,Alberto,Carlo Alberto di Savoia,0.4666666666666667,1
Q60059,Alberto,Alberto Magno,0.7,2
Q50003,Alberto,Alberto Sordi,0.7,4
Q1950,Alberto,Alberto Tomba,0.7,5
Q3106984,Alberto,Giovanni Alberto Agnelli,0.45161290322580644,6
Q114413,Alberto,Alberto Paloschi,0.6086956521739131,7
Q3608364,Alberto,Alberto IV degli Alberti,0.45161290322580644,8
Q5663460,Alberto,Alberto Pérez,0.7,9
Q3644225,Brenda,Brenda Lodigiani,0.5454545454545454,0
Q229952,Brenda,Brenda Blethyn,0.6,2
Q180011,Brenda,Brenda Song,0.7058823529411765,3
Q31970,Brenda,Brenda Strong,0.631578947368421,5
Q2628829,Brenda,Brenda Castillo,0.5714285714285714,6
Q230925,Brenda,Brenda Lee,0.75,7
Q2427665,Brenda,Brenda Asnicar,0.6,8
Q16539633,Gambuzza,Chiara Gambuzza,0.6956521739130435,0
Q3694255,Gambuzza,Corrado Luigi Guzzanti,0.3333333333333333,1
Q462672,Lila,Elsa Lila,0.6153846153846154,1
Q16741739,Lila,Lila Tretikov,0.47058823529411764,4
Q232879,Lila,Lila Kedrova,0.5,5
Q2725063,Lila,Andi Lila,0.6153846153846154,6
Q434413,Lila,Lila Lee,0.6666666666666666,8
Q328744,Gloria Egiziana,Dodi Al-Fayed,0.14285714285714285,0
Q80398,Gloria Egiziana,Pericle,0.18181818181818182,4
Q140575,Gloria Egiziana,Zahi Hawass,0.23076923076923078,5
Q7747,Gloria Egiziana,Vladimir Putin,0.27586206896551724,6
Q3707146,Ermal Meta... mi devo,Diego Calvetti,0.2857142857142857,0
Q1053643,Ermal Meta... mi devo,Tony Renis,0.1935483870967742,2
Q3875824,Ermal Meta... mi devo,Niccolò Agliardi,0.10810810810810811,3
Q263621,Ermal Meta... mi devo,Al Bano,0.2857142857142857,4
Q731513,Ermal Meta... mi devo,Tony Dallara,0.18181818181818182,5
Q2248723,Ermal Meta... mi devo,Roberto Vecchioni,0.2631578947368421,7
Q5105,Celine Dion,Céline Dion,0.9090909090909091,0
Q554560,Celine Dion,René Angélil,0.2608695652173913,3
Q237354,Celine Dion,Diane Warren,0.43478260869565216,6
Q946765,Milena,Milena Miconi,0.631578947368421,0
Q437502,Milena,Milena Vukotic,0.6,1
Q3857845,Milena,Milena Mancini,0.6,3
Q47522,Milena,Milena Gabanelli,0.5454545454545454,4
Q3857849,Milena,Milena Quaglini,0.5714285714285714,5
Q30015572,Milena,Milena Baldassarri,0.5,6
Q3857844,Milena,Milena Cantù,0.6666666666666666,7
Q440313,Milena,Milena Canonero,0.5714285714285714,8
Q60643954,Angelo,Angelo Izzo,0.7058823529411765,2
Q3617139,Angelo,Angelo Paradiso,0.5714285714285714,3
Q3617056,Angelo,Angelo Maggi,0.6666666666666666,4
Q312937,Angelo,Angelo Ogbonna,0.6,5
Q19937309,Angelo,Angelo Tua,0.75,7
Q2327324,Angelo,Angelo Angeli,0.631578947368421,8
Q3617162,Angelo,Angelo Pintus,0.631578947368421,9
Q55282057,Domenico Furgiuele,Domenico Furgiuele,1.0,0
Q63216062,Domenico Furgiuele,Vittoria Baldino,0.17647058823529413,1
Q3617810,Signora Anna,Anna Rita Del Piano,0.25806451612903225,0
Q2653134,Signora Anna,Anna Mazzamauro,0.2962962962962963,1
Q80823,Signora Anna,Anna Bolena,0.34782608695652173,3
Q3617669,Signora Anna,Anna Bonomi Bolchini,0.25,4
Q169321,Signora Anna,Anna Katharina Emmerick,0.22857142857142856,5
Q2809294,Signora Anna,Anna Maria Mozzoni,0.26666666666666666,6
Q66087741,Bello Matteo,Antonietta Bello,0.35714285714285715,0
Q29918446,Bello Matteo,Matteo Berrettini,0.41379310344827586,1
Q109376618,Bello Matteo,Giancarlo Commare,0.3448275862068966,2
Q3750262,Bello Matteo,Frank Matano,0.4166666666666667,4
Q16223252,Bello Matteo,Matteo Mancosu,0.46153846153846156,8
Q16575809,Bello Matteo,Marco Di Bello,0.38461538461538464,9
Q3929608,BallandoConLeStelle RAIMONDO TODARO,Raimondo Todaro,0.24,0
Q3036220,Carrisi,Donato Carrisi,0.6666666666666666,0
Q263621,Carrisi,Al Bano,0.14285714285714285,1
Q2289691,Carrisi,Ylenia Carrisi,0.6666666666666666,2
Q3697725,Carrisi,Cristel Carrisi,0.6363636363636364,3
Q36234,Carlo di Borbone,Carlo III di Spagna,0.5714285714285714,0
Q1850305,Carlo di Borbone,Carlo di Borbone-Due Sicilie,0.7272727272727273,1
Q506466,Carlo di Borbone,Carlo III di Borbone-Montpensier,0.6666666666666666,5
Q464657,Carlo di Borbone,Carlo Ferdinando di Borbone-Francia,0.6274509803921569,6
Q312325,Carlo di Borbone,Ferdinando I delle Due Sicilie,0.2608695652173913,8
Q352200,Carlo di Borbone,Carlo II di Parma,0.6060606060606061,9
Q16832162,Cristina Bugatty,Cristina Bugatty,1.0,0
Q3707222,Cristina Bugatty,Diego Passoni,0.20689655172413793,2
Q57384,Wernher Von Braun,Wernher von Braun,0.9411764705882353,0
Q317521,Wernher Von Braun,Elon Musk,0.3076923076923077,4
Q2612164,Enzo miccio,Enzo Miccio,0.9090909090909091,0
Q3954946,Enzo miccio,Selvaggia Lucarelli,0.13333333333333333,7
Q3695609,Enzo miccio,Costantino della Gherardesca,0.20512820512820512,8
Q3837182,Dille,Lorraine Dille Williams,0.35714285714285715,0
Q3641286,Dille,Bob Dille,0.7142857142857143,1
Q3897763,Dille,Patrick Samson,0.10526315789473684,7
Q36767,Edward Cullen,Robert Pattinson,0.13793103448275862,4
Q357158,Raphael Gualazzi,Raphael Gualazzi,1.0,0
Q1517721,Raphael Gualazzi,The Bloody Beetroots,0.2222222222222222,8
Q3837048,"Ulisse ""Dobbiamo",Lorenzo Pinna,0.13793103448275862,2
Q2755833,"Ulisse ""Dobbiamo",Piero Angela,0.14285714285714285,5
Q534683,"Ulisse ""Dobbiamo",Francesco Barberini (cardinale 1623),0.11538461538461539,8
Q19116103,Soffro,André Onana,0.11764705882352941,3
Q3609672,Soffro,Alessandra Celentano,0.07692307692307693,4
Q3808421,Soffro,Jimmy Ghione,0.1111111111111111,6
Q77968840,Soffro,Daniele Scardina,0.18181818181818182,7
Q3846445,Soffro,Marco Rovelli,0.21052631578947367,9
Q3660614,Carolyn Smith,Carolyn Smith,1.0,0
Q3954946,Carolyn Smith,Selvaggia Lucarelli,0.25,3
Q707148,ulisse E TU,Ulisse Dini,0.5454545454545454,6
Q321358,ulisse E TU,Ulisse Aldrovandi,0.42857142857142855,8
Q855255,Biagio Izzo,Biagio Izzo,1.0,0
Q3680090,Biagio Izzo,Claudio Insegno,0.46153846153846156,1
Q3663488,Biagio Izzo,Caterina Balivo,0.23076923076923078,7
Q3734356,Eugenio #Sanremo2020,Eugenio Finardi,0.5714285714285714,2
Q982535,Eugenio #Sanremo2020,Eugenio Scalfari,0.6111111111111112,9
Q3762059,Povero,Giacomo Cusmano,0.19047619047619047,7
Q177854,Lorenzo De'Medici,Lorenzo de' Medici,0.9142857142857143,0
Q465166,Lorenzo De'Medici,Maddalena di Lorenzo de' Medici,0.6666666666666666,3
Q131552,Lorenzo De'Medici,Caterina de' Medici,0.6111111111111112,4
Q49237,Lorenzo De'Medici,Papa Leone X,0.27586206896551724,6
Q262212,Lorenzo De'Medici,Piero il Fatuo,0.25806451612903225,7
Q548314,Lorenzo De'Medici,Lucrezia di Lorenzo de' Medici,0.6808510638297872,8
Q378232,Lorenzo De'Medici,Alessandro de' Medici (duca di Firenze),0.39285714285714285,9
Q23838104,ilenia pastorelli,Ilenia Pastorelli,0.8823529411764706,0
Q119422,Carboni,Luca Carboni,0.7368421052631579,0
Q96617433,Carboni,Andrea Carboni,0.6666666666666666,6
Q3746463,Carboni,Flavio Carboni,0.6666666666666666,7
Q460603,Carboni,Amedeo Carboni,0.6666666666666666,8
Q3618924,Elia,Antonella Elia,0.4444444444444444,1
Q72717,Elia,Elia Kazan,0.5714285714285714,2
Q3660363,Elia,Carmine Elia,0.5,3
Q931556,Elia,Elia Viviani,0.5,4
Q16877609,Elia,Michele Mario Elia,0.36363636363636365,5
Q201896,Elia,Eljero Elia,0.5333333333333333,6
Q1328917,Elia,Elia Legati,0.5333333333333333,7
Q1384236,Elia,Leopoldo Elia,0.47058823529411764,9
Q3719608,Leo,Edoardo Leo,0.42857142857142855,1
Q684794,Leo,Leo Gullotta,0.4,4
Q84571838,Leo,Leo Gassmann,0.4,5
Q3852630,Leo,Maurizio Leo,0.4,6
Q1703610,Leo,Leo Valiani,0.42857142857142855,7
Q1395,Leo,Leo Ortolani,0.4,8
Q320146,Leo,Léo Ferré,0.3333333333333333,9
Q3767222,Nutella,Giovanni Ferrero (imprenditore 1964),0.09302325581395349,3
Q3677348,Nutella,Cinzia Leone (attrice),0.13793103448275862,4
Q19358037,Nutella,Riccardo Cassini,0.08695652173913043,7
Q68586157,Nutella,Tish (cantante),0.18181818181818182,9
Q23829601,Matteo Martari,Matteo Martari,1.0,0
Q59195778,Matteo Martari,Pilar Fogliati,0.21428571428571427,4
Q3702048,Matteo Martari,Daniele Pecci,0.2962962962962963,6
Q1441292,Matteo Martari,Francesco de' Pazzi,0.36363636363636365,7
Q23838104,Matteo Martari,Ilenia Pastorelli,0.25806451612903225,9
Q323127,Fausto Leali,Fausto Leali,1.0,0
Q238061,Fausto Leali,Anna Oxa,0.3,1
Q487473,Fausto Leali,Toto Cutugno,0.25,8
Q78469,Romy Schneider,Romy Schneider,1.0,0
Q18223622,Romy Schneider,David Haubenstock,0.1935483870967742,2
Q150782,Romy Schneider,Elisabetta di Baviera,0.22857142857142856,4
Q1938171,Romy Schneider,Miriam Stein,0.38461538461538464,5
Q106529,Romy Schneider,Alain Delon,0.16,9
Q1615,Neil Armstrong,Neil Armstrong,1.0,0
Q104859,Neil Armstrong,Michael Collins (astronauta),0.38095238095238093,4
Q193815,Neil Armstrong,Ryan Gosling,0.23076923076923078,5
Q2252,Neil Armstrong,Buzz Aldrin,0.32,8
Q465805,Belen,Belén Rodríguez,0.4,0
Q5725385,Belen,Belén Cuesta,0.47058823529411764,1
Q237021,Belen,Belén Rueda,0.5,2
Q3972466,Belen,Stefano De Martino,0.2608695652173913,4
Q3637563,Belen,Belen Thomas,0.5882352941176471,5
Q287122,Belen,Elisabetta Canalis,0.17391304347826086,6
Q3808635,Belen,Joe Bastianich,0.21052631578947367,8
Q3838924,Belen,Lucio Presta,0.11764705882352941,9
Q334684,Signori,Giuseppe Signori,0.6086956521739131,1
Q434907,Loredana #Bertè,Loredana Bertè,0.9655172413793104,0
Q237446,Loredana #Bertè,Mia Martini,0.3076923076923077,1
Q3619118,Roberta Ragusa,Antonino Ragusa,0.5517241379310345,4
Q3939172,Roberta Ragusa,Roberto Sorrentino,0.4375,9
Q3697447,De André,Cristiano De André,0.6153846153846154,1
Q23838104,Pastorelli,Ilenia Pastorelli,0.7407407407407407,0
Q654376,Pastorelli,Robert Pastorelli,0.7407407407407407,3
Q3767898,Pastorelli,Giovanni Pastorelli,0.6896551724137931,5
Q3723722,Pastorelli,Elveno Pastorelli,0.7407407407407407,6
Q15290569,Pastorelli,Oreste Pastorelli,0.7407407407407407,7
Q172720,Dani,Dani Alves,0.5714285714285714,0
Q19560313,Dani,Dani Olmo,0.6153846153846154,1
Q16972254,Dani,Dani Ceballos,0.47058823529411764,3
Q5216224,Dani,Dani Daniels,0.5,4
Q10481367,Dani,Elhaida Dani,0.5,5
Q65952716,Dani,Dani Faiv,0.6153846153846154,6
Q3751250,Dani,Franco Dani,0.5333333333333333,7
Q52424154,Dani,Dani Ramírez,0.5,8
Q28831156,Dani,Dani de Wit,0.5333333333333333,9
Q60032834,Livio Cori,Livio Cori,1.0,0
Q65048626,Livio Cori,Liberato (cantante),0.27586206896551724,1
Q1044154,Livio Cori,Nino D'Angelo,0.34782608695652173,2
Q48261,Livio Cori,Anna Tatangelo,0.08333333333333333,5
Q25120,Pierpaolo Pasolini,Pier Paolo Pasolini,0.918918918918919,0
Q2477132,Pierpaolo Pasolini,Giuseppe Pelosi,0.36363636363636365,2
Q3903403,Pierpaolo Pasolini,Pierpaolo Capovilla,0.7027027027027027,3
Q3779415,Pierpaolo Pasolini,Guido Pasolini,0.6875,4
Q3719669,Pierpaolo Pasolini,Edoardo Siravo,0.3125,8
Q3838691,Pierpaolo Pasolini,Luciano Puccini,0.48484848484848486,9
Q189490,Jennifer,Jennifer Lawrence,0.64,0
Q40715,Jennifer,Jennifer Lopez,0.7272727272727273,1
Q103343,Jennifer,Jennifer Connelly,0.64,2
Q32522,Jennifer,Jennifer Aniston,0.6666666666666666,4
Q172044,Jennifer,Jennifer Garner,0.6956521739130435,5
Q230278,Jennifer,Jennifer Coolidge,0.64,6
Q192410,Jennifer,Jennifer Hudson,0.6956521739130435,7
Q11680,Jennifer,Jennifer Capriati,0.64,8
Q175104,Jennifer,Jennifer Love Hewitt,0.5714285714285714,9
Q3659566,Martina Brondin,Carlo Manfredi Luserna d'Angrogna,0.4166666666666667,6
Q564878,Bella,Gianni Bella,0.5882352941176471,3
Q24891605,Bella,Bella Ramsey,0.5882352941176471,5
Q446767,Bella,Marcella Bella,0.5263157894736842,8
Q21286612,Bella,Bella Hadid,0.625,9
Q257339,Sanremo2019 Cristicchi,Simone Cristicchi,0.717948717948718,0
Q263621,Sanremo2019 Cristicchi,Al Bano,0.20689655172413793,7
Q744166,Jenny,Jenny Slate,0.625,0
Q3807901,Jenny,Jenny B,0.8333333333333334,1
Q230993,Jenny,Jenny McCarthy,0.5263157894736842,3
Q432710,Jenny,Jenny Shimizu,0.5555555555555556,5
Q234883,Jenny,Jenny Agutter,0.5555555555555556,7
Q1061848,Jenny,Jenny Tamburi,0.5555555555555556,8
Q238302,Jenny,Jenny von Westphalen,0.4,9
Q3950261,Lasse Matberg,Sara Di Vaira,0.3076923076923077,0
Q273073,Lasse Matberg,Milly Carlucci,0.14814814814814814,1
Q7024302,Nic,Nic Pizzolatto,0.35294117647058826,1
Q779588,Nic,Nic Cester,0.46153846153846156,2
Q7024328,Nic,Nic White,0.5,4
Q273734,Nic,Nic Endo,0.5454545454545454,7
Q365750,Nic,Nic Balthazar,0.375,9
Q188772,Jonah Jameson,Willem Dafoe,0.16,8
Q3713202,Rambelli,Domenico Rambelli,0.64,1
Q3938537,Rambelli,Roberta Rambelli,0.6666666666666666,2
Q3619641,Rambelli,Antonio Gerardi,0.17391304347826086,5
Q357970,Rambelli,Wilbur Smith,0.2,7
Q261962,Rambelli,Tanith Lee,0.2222222222222222,8
Q312632,Rambelli,Jack Vance,0.2222222222222222,9
Q331748,tommy t',Tommy Lee,0.5882352941176471,1
Q170587,tommy t',Tommy Lee Jones,0.43478260869565216,2
Q467409,tommy t',Tommy Morrison,0.45454545454545453,4
Q310298,tommy t',Tommy Emmanuel,0.45454545454545453,5
Q1179411,tommy t',Tommy Smith (calciatore 1945),0.32432432432432434,6
Q53560,tommy t',Tommy Haas,0.5555555555555556,7
Q3992924,tommy t',Tommy Vee,0.5882352941176471,8
Q860114,tommy t',Tommy Wiseau,0.5,9
Q207,George,George W. Bush,0.6,1
Q23505,George,George H. W. Bush,0.5217391304347826,3
Q5679,George,George Gordon Byron,0.48,6
Q5541870,George,George Lui,0.75,7
Q3816,George,George Sand,0.7058823529411765,9
Q3606732,Cardamone,Agostino Cardamone,0.6666666666666666,0
Q3893834,Cardamone,Paolo Caiazzo,0.36363636363636365,2
Q3667487,Cardamone,Chiara Gioncardi,0.32,9
Q5105,Alberto Angela ❤️ #Meraviglie,Céline Dion,0.15,0
Q1035295,ENZO E LILA SONO ANDATI,Éva Henger,0.06060606060606061,3
Q752610,ENZO E LILA SONO ANDATI,Franca Valeri,0.05555555555555555,5
Q47683,ENZO E LILA SONO ANDATI,Beppe Grillo,0.05714285714285714,6
Q3830064,ENZO E LILA SONO ANDATI,Lele Melotti,0.05714285714285714,7
Q191088,Jonas,Joe Jonas,0.7142857142857143,1
Q201656,Jonas,Nick Jonas,0.6666666666666666,3
Q26868933,Jonas,Jonas Vingegaard,0.47619047619047616,4
Q240573,Jonas,Sophie Turner,0.2222222222222222,5
Q57255,Jonas,Hans Jonas,0.6666666666666666,9
Q166164,Elisa,Elisa (cantante 1977),0.38461538461538464,0
Q3723137,Elisa,Elisa Isoardi,0.5555555555555556,2
Q3723138,Elisa,Elisa Kadigia Bove,0.43478260869565216,5
Q365060,Tozzi,Umberto Tozzi,0.5555555555555556,0
Q3849167,Tozzi,Mario Tozzi,0.625,1
Q1245508,Tozzi,Federigo Tozzi,0.5263157894736842,2
Q3751631,Tozzi,Franco Tozzi,0.5882352941176471,4
Q1398803,Tozzi,Fausto Tozzi,0.5882352941176471,5
Q2678705,Tozzi,Mario Tozzi (pittore),0.38461538461538464,6
Q23829728,Tozzi,Riccardo Tozzi (imprenditore),0.29411764705882354,9
Q249198,Filip,Filip Kostić,0.5882352941176471,0
Q285518,Filip,Filip Đuričić,0.5555555555555556,1
Q16240042,Filip,Filip Jagiełło,0.5263157894736842,4
Q1413611,Filip,Filip Đorđević,0.5263157894736842,5
Q16115059,Filip,Filip Bradarić,0.5263157894736842,6
Q21055363,Filip,Filip Raičević,0.5263157894736842,7
Q21621118,Filip,Filip Dangubić,0.5263157894736842,8
Q178244,Filip,Filip Krajinović,0.47619047619047616,9
Q3833073,Claudio Conforti,Lino Guanciale,0.3333333333333333,1
Q3939610,Claudio Conforti,Rocco Tanica,0.2857142857142857,2
Q128027,Claudio Conforti,Giorgio Vasari,0.3333333333333333,6
Q1179412,Claudio Conforti,Claudio Bisio,0.6206896551724138,8
Q624,Piero,Alessandro Del Piero,0.4,1
Q5822,Piero,Piero della Francesca,0.38461538461538464,2
Q3903350,Piero,Piero Ricca,0.625,3
Q509624,Piero,Piero Ceccarini,0.5,4
Q427864,Piero,Piero Chiambretti,0.45454545454545453,5
Q2755833,Piero,Piero Angela,0.5882352941176471,6
Q371916,Piero,Piero da Vinci,0.5263157894736842,7
Q932101,Piero,Piero Lardi Ferrari,0.4166666666666667,8
Q542406,Piero,Piero Fassino,0.5555555555555556,9
Q12881,Coelho,Paulo Coelho,0.6666666666666666,0
Q4711980,Coelho,Alberto Coelho,0.6,4
Q30089624,Coelho,Lucas Paquetá,0.10526315789473684,6
Q715344,Coelho,Gonçalo Coelho,0.6,7
Q1268637,Coelho,Dyego Coelho,0.6666666666666666,8
Q730529,Coelho,Humberto Coelho,0.5714285714285714,9
Q56276347,👏 per,YNW Melly,0.2857142857142857,1
Q56588154,👏 per,Daniel Ballard,0.21052631578947367,5
Q71142658,👏 per,Ilay Elmkies,0.23529411764705882,6
Q697188,Gigi Proietti,Gigi Proietti,1.0,0
Q98688170,Gigi Proietti,Gigi Proietti (allenatore di pugilato),0.5098039215686274,5
Q274547,Gigi Proietti,Loretta Goggi,0.38461538461538464,6
Q3719608,Gigi Proietti,Edoardo Leo,0.16666666666666666,8
Q82887,Daniele Liotti,Daniele Liotti,1.0,0
Q211280,Daniele Liotti,Ray Liotta,0.5833333333333334,3
Q3756624,Daniele Liotti,Gabriele Mainetti,0.6451612903225806,7
Q707148,Ulisse,Ulisse Dini,0.7058823529411765,5
Q321358,Ulisse,Ulisse Aldrovandi,0.5217391304347826,6
Q438942,Ulisse,Ulisse Stacchini,0.5454545454545454,8
Q4003061,Ulisse,Ulisse Igliori,0.6,9
Q16832162,@user Lory,Cristina Bugatty,0.15384615384615385,0
Q559570,Frassica,Nino Frassica,0.7619047619047619,0
Q3701780,Frassica,Daniela Conti,0.2857142857142857,1
Q3904192,Frassica,Pietro Pulcini,0.18181818181818182,3
Q3894159,Frassica,Paolo Kessisoglu,0.3333333333333333,4
Q3750632,Frassica,Francesco Scali,0.5217391304347826,6
Q3838043,Frassica,Luca Bizzarri,0.19047619047619047,7
Q1084160,Frassica,Martina Colombari,0.24,9
Q3847564,Maria Teresa Ruta,Maria Teresa Ruta,1.0,0
Q3847565,Maria Teresa Ruta,Maria Teresa Ruta (annunciatrice),0.68,1
Q23829601,matteo martari,Matteo Martari,0.8571428571428571,0
Q59195778,matteo martari,Pilar Fogliati,0.21428571428571427,4
Q3702048,matteo martari,Daniele Pecci,0.2962962962962963,6
Q1441292,matteo martari,Francesco de' Pazzi,0.36363636363636365,7
Q23838104,matteo martari,Ilenia Pastorelli,0.25806451612903225,9
Q7747,Vladimiro,Vladimir Putin,0.6956521739130435,1
Q4015858,Vladimiro,Vladimiro Crisafulli,0.6206896551724138,2
Q1540075,Vladimiro,Vladimiro Caramel,0.6923076923076923,4
Q4015860,Vladimiro,Vladimiro Zagrebelsky,0.6,5
Q54833337,Vladimiro,Vladimiro Bertazzoni,0.6206896551724138,6
Q61482023,Vladimiro,Vladimiro Scatturin,0.6428571428571429,7
Q14974,Vladimiro,Vladimir I di Kiev,0.5925925925925926,8
Q16622553,Vladimiro,Vladimiro Conti,0.75,9
Q144622,Collins,Phil Collins,0.7368421052631579,0
Q229184,Collins,Lily Collins,0.7368421052631579,1
Q152843,Collins,Joan Collins,0.7368421052631579,3
Q173196,Collins,Michael Collins (patriota),0.42424242424242425,4
Q435434,Collins,Stephen Collins,0.6363636363636364,5
Q463185,Collins,Allen Collins,0.7,7
Q23880401,Collins,Zach Collins,0.7368421052631579,8
Q233237,Collins,Lynn Collins,0.7368421052631579,9
Q1441292,Pazzi,Francesco de' Pazzi,0.4166666666666667,2
Q3805970,Pazzi,Jacopo de' Pazzi,0.47619047619047616,6
Q2755833,Piero Angela,Piero Angela,1.0,0
Q514695,Piero Angela,Alberto Angela,0.7692307692307693,1
Q3658993,Piero Angela,Carlo Angela,0.75,2
Q106519614,Piero Angela,Barbara Gallavotti,0.26666666666666666,5
Q3726658,Piero Angela,Enzo Tortora,0.25,7
Q960451,Piero Angela,Alessandro Barbero,0.2,8
Q3929276,Ridanciani,Raffaello Tonon,0.32,3
Q3618934,Ridanciani,Antonella Mosetti,0.07407407407407407,5
Q222791,Ridanciani,Ennio Flaiano,0.43478260869565216,8
Q773580,Gianni Leopardi,Gianni Brera,0.6666666666666666,2
Q304825,Gianni Leopardi,Angelo Mai,0.08,3
Q3763482,Gianni Leopardi,Gianni D'Elia,0.5714285714285714,5
Q468789,Gianni Leopardi,Sergio Endrigo,0.27586206896551724,6
Q3763490,Gianni Leopardi,Gianni De Berardinis,0.6857142857142857,7
Q357539,Gian Galeazzo Visconti,Gian Galeazzo Visconti,1.0,0
Q453300,Gian Galeazzo Visconti,Galeazzo II Visconti,0.8095238095238095,2
Q314514,Gian Galeazzo Visconti,Gian Galeazzo Maria Sforza,0.6666666666666666,3
Q378756,Gian Galeazzo Visconti,Bernabò Visconti,0.5263157894736842,5
Q289285,Gian Galeazzo Visconti,Filippo Maria Visconti,0.5,7
Q8053654,Yin,Yin Yin,0.6,3
Q1058030,Yin,Yin Chang,0.5,6
Q705477,Esteban #IlCollegio,Steven Bauer,0.3225806451612903,3
Q1369791,Esteban #IlCollegio,Esteban Escudero Torres,0.47619047619047616,4
Q284315,Esteban #IlCollegio,Jesús Esteban Catalá Ibáñez,0.43478260869565216,6
Q558815,Marcello Solara,Marcello Dell'Utri,0.6666666666666666,7
Q3972694,Samuele Fazzi,Stefano Rodotà,0.2222222222222222,3
Q3972451,Samuele Fazzi,Stefano Dal Bianco,0.3225806451612903,8
Q48187976,Sanremo2019,Ultimo (cantautore),0.26666666666666666,2
Q60036307,Sanremo2019,Mahmood,0.3333333333333333,4
Q21208625,Sanremo2019,Achille Lauro (cantante),0.17142857142857143,5
Q28037234,Sanremo2019,Irama,0.25,6
Q41458912,Sanremo2019,Enrico Nigiotti,0.23076923076923078,8
Q437927,Sanremo2019,Irene Grandi,0.17391304347826086,9
Q34086,Justin Bieber,Justin Bieber,1.0,0
Q20983703,Justin Bieber,Hailey Baldwin,0.14814814814814814,1
Q219912,Fausto,Fausto Coppi,0.6666666666666666,0
Q323127,Fausto,Fausto Leali,0.6666666666666666,2
Q559577,Fausto,Fausto Bertinotti,0.5217391304347826,4
Q1203848,Fausto,Fausto Papetti,0.6,6
Q1879810,Fausto,Fausto Brizzi,0.631578947368421,7
Q3740404,Fausto,Fausto Rossi,0.6666666666666666,8
Q3740386,Fausto,Fausto Maria Sciarappa,0.42857142857142855,9
Q70587781,UnPassoDalCielo5 Mi,Beatrice Arnera,0.11764705882352941,7
Q106602230,UnPassoDalCielo5 Mi,Giulia Fiume,0.1935483870967742,8
Q23829601,UnPassoDalCielo5 Mi,Matteo Martari,0.30303030303030304,9
Q1744,Madonna,Madonna (cantante),0.56,1
Q345,Madonna,Maria (madre di Gesù),0.21428571428571427,6
Q3852625,Marco Nardi,Maurizio Lastrico,0.35714285714285715,1
Q18713248,Marco Nardi,Daniele Nardi,0.5833333333333334,2
Q3745278,Marco Nardi,Filippo Nardi,0.5833333333333334,4
Q3763592,Marco Nardi,Gianni Nardi,0.6086956521739131,9
Q3659638,Ciavola,Carlo Monni,0.2222222222222222,6
Q269412,Giorgio Marchesi M E R,Giorgio V del Regno Unito,0.46808510638297873,0
Q130586,Giorgio Marchesi M E R,Giorgio IV del Regno Unito,0.4583333333333333,1
Q127318,Giorgio Marchesi M E R,Giorgio III del Regno Unito,0.4489795918367347,2
Q543393,Giorgio Marchesi M E R,Giorgio La Pira,0.5405405405405406,3
Q48261,Anna Tatangelo!!,Anna Tatangelo,0.9333333333333333,0
Q585972,Anna Tatangelo!!,Gigi D'Alessio,0.2,3
Q4013190,Anna Tatangelo!!,Vincenzo D'Agostino,0.17142857142857143,7
Q3845249,Anna Tatangelo!!,Mara Maionchi,0.27586206896551724,9
Q3804790,Zazzaroni,Ivan Zazzaroni,0.782608695652174,0
Q3860825,Zazzaroni,Monica Gasparini,0.24,4
Q3666978,Zazzaroni,Checco Zalone,0.36363636363636365,5
Q3954946,Zazzaroni,Selvaggia Lucarelli,0.2857142857142857,6
Q30303339,Zazzaroni,Paolo Zazzaroni,0.75,7
Q1177513,Zazzaroni,Davide Cassani,0.34782608695652173,8
