mention,wp_title,cosine
Daniel Osvaldo,Osvaldo Napoli,0.8678198
Daniel Osvaldo,Davide Ballardini,0.8961655
Daniel Sharman,Daniel Sharman,0.99999976
Daniele #Silvestri,Daniele Silvestri,0.9254966
Daniele #Silvestri,Maya Sansa,0.8110471
Daniele #Silvestri,Valerio Mastandrea,0.84380096
Daniele #Silvestri,Andrea Bosca,0.82713574
Daniele #Silvestri,Alberto Silvestri,0.9039434
Daniele Liotti,Daniele Liotti,0.99999994
Daniele Liotti,Ray Liotta,0.90059185
Daniele Liotti,Gabriele Mainetti,0.868672
Daniele Silvestri... Tagliente,Rancore (rapper),0.9090016
Daniele Silvestri... Tagliente,Benedetto Croce,0.7743951
Daniele Silvestri... Tagliente,Bernardino da Siena,0.77174973
Dante,Dante Alighieri,0.9300107
Dante,Dante Ferretti,0.9070653
Dante,Emma Dante,0.91968983
Dante,Beatrice Portinari,0.82016665
Dante,Dante Gabriel Rossetti,0.88130325
Dario Aita,Dario Aita,1.0000002
Dario Aita,Emmanuele Aita,0.9553832
Dario Giordo,Lionello Manfredonia,0.8638743
Dario Giordo,Marco Di Vaio,0.84628856
Dario Giordo,Dario Bellezza,0.8607523
Dario Giordo,Roberto Colombo (calciatore),0.8383105
Dario Giordo,Dino Ballacci,0.8346372
Darren Criss,Darren Criss,0.99999994
Darren Criss,Daniel Radcliffe,0.90184915
Darren Criss,Flavio Aquilone,0.8837328
Darren Criss,Mădălina Diana Ghenea,0.8151901
David Bowie,David Bowie,1.0000002
David Guetta,David Guetta,0.9999999
David Guetta,Nathalie Guetta,0.95590085
David Guetta,Cathy Guetta,0.9575105
David Guetta,Bernard Guetta,0.9748932
David Tennant,David Tennant,1.0000001
David Tennant,David Tennant Cowan,0.92655206
Davide De Marinis,Davide De Marinis,0.9999997
Davide De Marinis,Laura Freddi,0.8645752
Davide De Marinis,Achille Lauro (cantante),0.8513566
Davide De Marinis,Jessica Morlacchi,0.85340786
Davide De Marinis,Toto Cutugno,0.8199387
Davide MA,Davide,0.94472325
Davide MA,Davide Faraoni,0.9052137
Davide MA,Davide Calabria,0.8896766
Davide MA,Davide Frattesi,0.84915674
Davide MA,Davide Astori,0.9020363
Davide MA,Davide Nicola,0.91369736
Davide MA,Davide Devenuto,0.8812909
De André,Cristiano De André,0.946821
De Marinis,Davide De Marinis,0.96328616
De Marinis,Achille Lauro (cantante),0.8213916
De Marinis,Tammaro De Marinis,0.96635497
De Marinis,Errico De Marinis,0.9740081
De Marinis,Giovanni de Marinis,0.9616548
De Marinis,Giuliano De Marinis,0.9621153
De Marinis,Laura Freddi,0.84159374
De Martino,Stefano De Martino,0.95245063
De Martino,Ernesto de Martino,0.9431417
De Martino,Peppino De Martino,0.9355157
De Martino,Francesco De Martino,0.9393934
De Martino,Giovanni De Martino,0.946751
De Sica,Vittorio De Sica,0.94016993
De Sica,Christian De Sica,0.95248806
De Sica,Manuel De Sica,0.949829
De Sica,Andrea De Sica,0.9519343
De Sica,Brando De Sica,0.9391196
De Sica,Massimo Boldi,0.8975668
De Sica,Sophia Loren,0.87109244
Di Cataldo,Massimo Di Cataldo,0.94851863
Di Cataldo,San Cataldo,0.92888814
Di Cataldo,Cataldo Montesanto,0.9060849
Di Cataldo,Aldo Baglio,0.8781911
Di Cataldo,Giancarlo De Cataldo,0.9206364
Di Cataldo,Giusi Cataldo,0.92445457
Di Maio,Luigi Di Maio,0.942749
Di Maio,Salvatore Di Maio,0.9467772
Di Maio,Sebastien De Maio,0.9162663
Di Maio,Oscar Di Maio (1959),0.9023961
Di Maio,Olimpia Di Maio,0.90280795
Di Maio,Gaspare Di Maio,0.93347764
Diavolessa,Marina Suma,0.82815856
Diavolessa,Carlo Goldoni,0.8023728
Diego Passoni,Diego Passoni,1.0
Diego Passoni,La Pina,0.796759
Diego Passoni,Cristina Bugatty,0.8449907
Diego Passoni,Andrea Delogu,0.8664135
Diego Passoni,Costantino della Gherardesca,0.703115
Diletta Leotta,Diletta Leotta,1.0000001
Diletta Leotta,Nicolò Zaniolo,0.82887006
Diletta Leotta,Victoria Cabello,0.8376688
Diletta Leotta,Valeria Graci,0.8299703
Diletta Leotta,Daniele Scardina,0.85798216
Dille,Lorraine Dille Williams,0.8243547
Dille,Bob Dille,0.9030175
Dille,Patrick Samson,0.8919389
Diodato,Diodato (cantante),0.84745455
Diodato,Roberta Diodato,0.9162822
Diodato,Uto Ughi,0.83570033
Diodato,Diodato Lioy,0.8001318
Disse,Maria Antonietta d'Asburgo-Lorena,0.81430274
DomenicaIn,Domenico di Guzmán,0.7731726
DomenicaIn,Domenico Berardi,0.8070727
DomenicaIn #Sanremo2019,Domenico Modugno,0.7896492
DomenicaIn #Sanremo2019,Achille Lauro (cantante),0.8439108
DomenicaIn #Sanremo2019,Paolo Bonolis,0.79441243
DomenicaIn #Sanremo2019,Ermal Meta,0.7941936
DomenicaIn Mara,Mara Venier,0.8344475
DomenicaIn Mara,Mara Carfagna,0.83095556
DomenicaIn Mara,Mara Berni,0.8422332
DomenicaIn Mara,Elisabetta Ferracini,0.7722731
DomenicaIn Nino Frassica,Nino Frassica,0.9009963
DomenicaIn Nino Frassica,Nino D'Angelo,0.82167053
DomenicaIn Nino Frassica,Renzo Arbore,0.8123841
DomenicaIn Nino Frassica,Mago Forest,0.80691814
DomenicaIn Nino Frassica,Maurizio Ferrini,0.82805115
Domenico Furgiuele,Domenico Furgiuele,1.0
Domenico Furgiuele,Vittoria Baldino,0.8308026
Domiziano,Domiziano,0.99999976
Domiziano,Domiziano Arcangeli,0.9334545
Domiziano,Domiziana Giordano,0.8304026
Domiziano,Traiano,0.8984709
Don Matteo #DonMatteo12,Matteo Maria Zuppi,0.85833657
DonMatteo,Terence Hill,0.83943903
DonMatteo,Cristiano Caccamo,0.8885499
DonMatteo,Maria Chiara Giannetta,0.8561927
Donatella,Donatella Rettore,0.9241013
Donatella,Donatella Versace,0.9157239
Donatella,Donatello,0.9383615
Donatella,Donatella Finocchiaro,0.9310348
Donatella,Donatella Bianchi,0.93160677
Donatella,Donatella Di Pietrantonio,0.8557697
Donatella,Donatella Milani,0.9284293
Donatella Versace,Donatella Versace,1.0
Donatella Versace,Gianni Versace,0.95831907
Donatella Versace,Allegra Versace,0.9535893
Donatella Versace,Santo Versace,0.9254097
Donatella Versace,Penélope Cruz,0.8564442
Donatella Versace,Giusy Versace,0.98234713
Doug,Doug E. Doug,0.8511765
Doug,Doug Jones,0.8946069
Doug,Doug Bradley,0.9116298
Doug,Doug Liman,0.8715537
Doug,Doug McClure,0.8424797
Doug,Doug Clifford,0.9018604
Doug,Doug Overton,0.8531276
Drusian,Drusiana Sforza,0.9088061
Drusian,Dante Drusiani,0.89382565
D’Angelo,Nino D'Angelo,0.93491197
D’Angelo,D'Angelo Russell,0.9486995
D’Angelo,D'Angelo,0.9999998
D’Angelo,Gianfranco D'Angelo,0.9550166
D’Angelo,Toni D'Angelo,0.9272933
D’Angelo,Angelo D'Angelo,0.94861627
D’Angelo,Beverly D'Angelo,0.9460114
D’Angelo,Sally D'Angelo,0.9414103
D’Angelo,Luca D'Angelo,0.94968367
D’Angelo,Carlo D'Angelo,0.93367463
D’Annunzio,Gabriele D'Annunzio,0.96497345
D’Annunzio,Gabriellino D'Annunzio,0.9548882
D’Annunzio,Mario D'Annunzio,0.94444144
D’Annunzio,Ugo Veniero D'Annunzio,0.93714774
ENRICO,Enrico VIII d'Inghilterra,0.8085748
ENRICO,Enrico V d'Inghilterra,0.8472703
ENRICO,Enrico IV di Francia,0.8408288
ENRICO,Enrico IV di Franconia,0.85652137
ENRICO,Enrico III di Francia,0.824057
ENRICO,Enrico VII d'Inghilterra,0.8550019
ENRICO,Enrico Mentana,0.91548073
ENRICO,Enrico VI d'Inghilterra,0.86875254
ENRICO,Enrico II il Santo,0.8405769
ENZO,Enzo Biagi,0.9236136
ENZO,Enzo Tortora,0.9179446
ENZO,Enzo Ferrari,0.9209528
ENZO,Enzo Jannacci,0.90502024
ENZO,Enzo Fernández,0.9383165
ENZO,Enzo Miccio,0.935679
ENZO,Enzo Iacchetti,0.9312163
ENZO,Enzo Decaro,0.93424284
ENZO E LILA SONO ANDATI,Éva Henger,0.815604
ENZO E LILA SONO ANDATI,Franca Valeri,0.79938567
ENZO E LILA SONO ANDATI,Beppe Grillo,0.77385604
ENZO E LILA SONO ANDATI,Lele Melotti,0.81762886
ENZO MICCIO,Enzo Miccio,0.99999976
ENZO MICCIO,Selvaggia Lucarelli,0.8328248
ENZO MICCIO,Costantino della Gherardesca,0.72497886
ENZO SCANNO.   ,Giovanni Buselli,0.84110725
ENZO SCANNO.   ,Enzo Cheli,0.8643849
ENZO SEI,Enzo Biagi,0.8903037
ENZO SEI,Enzo Ferrari,0.89728916
ENZO SEI,Enzo Tortora,0.88573116
ENZO SEI,Enzo Jannacci,0.8763392
ENZO SEI,Enzo Fernández,0.9173048
ENZO SEI,Enzo Iacchetti,0.90846586
ENZO SEI,Enzo Miccio,0.9122268
ENZO SEI,Enzo Decaro,0.90634525
ENZO SEI,Enzo Francescoli,0.8791191
ESCE DA,Sérgio Conceição,0.7965276
ESCE DA,Raf,0.85078156
ESCE DA,Herbert Ballerina,0.81957626
ESCE DA,Jerry Calà,0.8244861
ESISTE COSTANTINO,Flavia Giulia Elena,0.7771279
Ed Sheeran,Ed Sheeran,1.0000002
Edoardo,Edoardo Agnelli (1954),0.8625704
Edoardo,Edoardo Leo,0.9430466
Edoardo,Edoardo VII del Regno Unito,0.83658767
Edoardo,Edoardo VIII del Regno Unito,0.7988129
Edoardo,Edoardo Bennato,0.94115156
Edoardo,Edoardo VI d'Inghilterra,0.87639445
Edoardo,Edoardo I d'Inghilterra,0.82090056
Edoardo,Edoardo II d'Inghilterra,0.85340935
Edward Cullen,Robert Pattinson,0.9005079
Edwyn Roberts,Edwyn Roberts,0.9999999
Edwyn Roberts,Michele Bravi,0.8513299
Edwyn Roberts,Elena D'Amario,0.78704566
Einar,Einar (cantante),0.8920241
Einar,Ole Einar Bjørndalen,0.9413456
Einar,Einár,0.99999964
Einar,Einar Gundersen,0.8875649
Einardi,Giorgio Marchesi,0.8201923
Einardi,Richowo,0.811883
Elena,Elly Schlein,0.8178865
Elena,Ilona Staller,0.7788926
Elena,Elena del Montenegro,0.89021486
Elena,Elena Sofia Ricci,0.88336396
Elena,Elena Rybakina,0.8319582
Elena,Elena Fabrizi,0.93783915
Elena,Elena Anaya,0.8654208
Elena,Elena Ferrante,0.9366851
Elena Ferrante,Elena Ferrante,1.0000008
Elena Salvi,Nino Frassica,0.8514164
Eleonora Duse,Eleonora Duse,1.0000001
Eleonora Duse,Gabriele D'Annunzio,0.82079244
Eleonora Duse,Lina Poletti,0.84747624
Eleonora Duse,Eleonora Rossi Drago,0.86265516
Elia,Antonella Elia,0.94201803
Elia,Elia Kazan,0.93847287
Elia,Carmine Elia,0.9429029
Elia,Elia Viviani,0.9323697
Elia,Michele Mario Elia,0.8664483
Elia,Eljero Elia,0.8638212
Elia,Elia Legati,0.9316149
Elia,Leopoldo Elia,0.9509684
Elia/Malgioglio,Mariano Apicella,0.8602923
Elia/Malgioglio,Carmen Di Pietro,0.80833125
Elia/Malgioglio,Viola Valentino,0.8162427
Elia/Malgioglio,Marina Occhiena,0.8374553
Elia/Malgioglio,Alessia Marcuzzi,0.8559589
Elie Saab -,Elie Saab,0.96812075
Elie Saab -,Rania di Giordania,0.80056584
Elie Saab -,Toni Garrn,0.7772577
Elie Saab -,Francis Kurkdjian,0.8052282
Elie Saab -,Eva Herzigová,0.8744428
Elie Saab -,Sara Sampaio,0.8374914
Elie Saab -,Eva Riccobono,0.863323
Elie Saab -,Kendall Jenner,0.86875325
Elio Germano,Elio Germano,1.0
Elio Germano,Giacomo Leopardi,0.8849174
Elio Germano,Matilda De Angelis,0.8392353
Elio Germano,Javier Bardem,0.79039776
Elisa,Elisa (cantante 1977),0.8674464
Elisa,Elisa Isoardi,0.94499964
Elisa,Elisa Kadigia Bove,0.8543314
Elisabeth I,Elisabeth Moss,0.86903477
Elisabeth I,Elisabeth Shue,0.8485111
Elisabeth I,Élisabeth Borne,0.85377276
Elisabeth I,Elisabeth Röhm,0.8250952
Elisabeth I,Elisabeth Harnois,0.829265
Elisabeth I,Elisabeth Kaza,0.9116627
Elisabeth I,Elisabeth Volkenrath,0.8220645
Elisabeth I,Elisabeth Åsbrink,0.83867204
Elisabetta I,Elisabetta I d'Inghilterra,0.90167063
Elisabetta I,Elisabetta II del Regno Unito,0.8509972
Elisabetta I,Elisabetta di Baviera,0.80409646
Elisabetta I,Elisabetta Canalis,0.90804213
Elisabetta I,Elisabetta Ferracini,0.8608557
Elisabetta I,Elisabetta Sgarbi,0.9108005
Elisabetta I,Elisabetta di Russia,0.81861454
Elisabetta di,Elisabetta II del Regno Unito,0.8292045
Elisabetta di,Elisabetta I d'Inghilterra,0.8292735
Elisabetta di,Elisabetta di Baviera,0.8600712
Elisabetta di,Elisabetta Canalis,0.8500461
Elisabetta di,Elisabetta Ferracini,0.83014977
Elisabetta di,Elisabetta di Russia,0.898811
Elisabetta di,Elisabetta di York,0.9135951
Elodie,Élodie Yung,0.9656201
Elodie,Elodie Treccani,0.9340555
Elodie,Élodie Frenck,0.93765163
Elodie,Élodie Fontan,0.9678275
Elton John,Elton John,0.9999999
Elton John,Bernie Taupin,0.80001175
Emanuela Aureli,Emanuela Aureli,0.99999976
Emanuela Aureli,Carlo Conti (conduttore televisivo),0.8446157
Emanuela Aureli,Antonella Clerici,0.90285015
Emanuela Aureli,Tosca D'Aquino,0.84126663
Emanuele Filiberto,Emanuele Filiberto di Savoia (1972),0.8995528
Emanuele Filiberto,Emanuele Filiberto di Savoia,0.92143667
Emanuele Filiberto,Emanuele Filiberto di Savoia-Aosta,0.90096134
Emanuele Filiberto,Emanuele Filiberto di Savoia-Carignano,0.90981627
Emanuele Filiberto,Vittorio Emanuele di Savoia (1937),0.871337
Emanuele Filiberto,Emanuele Filiberto di Savoia (1588-1624),0.8617655
Emanuele Filiberto,Vittorio Emanuele II di Savoia,0.89332294
Eminem,Eminem,1.0000001
Eminem,Dr. Dre,0.80187136
Emma,Emma Marrone,0.9305359
Emma,Emma Thompson,0.9292739
Emma,Emma Watson,0.92863274
Emma,Emma Stone,0.94485366
Emma,Emma Bonino,0.93854386
Emma,Emma Roberts,0.930161
Emma,Emma Raducanu,0.82218736
Emma,Emma Bunton,0.8632331
Emma Angelo:,Emma Marrone,0.88229764
Emma Angelo:,Emma Bonino,0.88249445
Emma Angelo:,Emma Marcegaglia,0.8946982
Emma Angelo:,Emma Gramatica,0.8652107
Emma Angelo:,Emma Morano,0.90778095
Emma Angelo:,Angela Finocchiaro,0.83615446
Emma Angelo:,Emma Dante,0.8984598
Enrico,Enrico VIII d'Inghilterra,0.8085748
Enrico,Enrico V d'Inghilterra,0.8472703
Enrico,Enrico IV di Francia,0.8408288
Enrico,Enrico IV di Franconia,0.85652137
Enrico,Enrico III di Francia,0.824057
Enrico,Enrico VII d'Inghilterra,0.8550019
Enrico,Enrico Mentana,0.91548073
Enrico,Enrico II il Santo,0.8405769
Enrico,Enrico VI d'Inghilterra,0.86875254
Enrico Nigiotti,Enrico Nigiotti,1.0000001
Enrico Nigiotti,Elena D'Amario,0.8137801
Enrico Nigiotti,Matilde Gioli,0.85964674
Enzo,Enzo Biagi,0.9236136
Enzo,Enzo Tortora,0.9179446
Enzo,Enzo Ferrari,0.9209528
Enzo,Enzo Jannacci,0.90502024
Enzo,Enzo Fernández,0.9383165
Enzo,Enzo Iacchetti,0.9312163
Enzo,Enzo Miccio,0.935679
Enzo,Enzo Decaro,0.93424284
Enzo,Enzo Francescoli,0.89563185
Enzo #pechinoexpress,Ariadna Romero,0.75807464
Enzo Miccio,Enzo Miccio,0.99999976
Enzo Miccio,Selvaggia Lucarelli,0.8328248
Enzo Miccio,Costantino della Gherardesca,0.72497886
Enzo Scanno,Giovanni Buselli,0.8513223
Enzo Scanno,Enzo Cheli,0.87862027
Enzo miccio,Enzo Miccio,0.99999976
Enzo miccio,Selvaggia Lucarelli,0.8328248
Enzo miccio,Costantino della Gherardesca,0.72497886
Erdogan,Recep Tayyip Erdoğan,0.8272389
Erdogan,Erdoğan Yeşilyurt,0.82687086
Erdogan,Erdoğan Atalay,0.8528043
Erdogan,Gizem Erdogan,0.8215201
Erdogan,Yılmaz Erdoğan,0.9225185
Erdogan,Yusuf Erdoğan,0.93799746
Erdogan,Emine Erdoğan,0.8317938
Erdogan,Bilal Erdoğan,0.9363729
Ermal,Ermal Meta,0.95341355
Ermal,Ermal Fejzullahu,0.87689334
Ermal Meta,Ermal Meta,0.9999998
Ermal Meta... mi devo,Diego Calvetti,0.79748744
Ermal Meta... mi devo,Tony Renis,0.77598524
Ermal Meta... mi devo,Niccolò Agliardi,0.79472977
Ermal Meta... mi devo,Al Bano,0.8089195
Ermal Meta... mi devo,Tony Dallara,0.8029795
Ermal Meta... mi devo,Roberto Vecchioni,0.8071367
Ermal MetaL,Ermal Meta,0.92129004
Eros Ramazzotti,Eros Ramazzotti,1.0
Esteban #IlCollegio,Steven Bauer,0.8124609
Esteban #IlCollegio,Esteban Escudero Torres,0.85879946
Esteban #IlCollegio,Jesús Esteban Catalá Ibáñez,0.83928794
Ettore,Ettore Majorana,0.9272387
Ettore,Ettore Fieramosca,0.84492457
Ettore,Ettore Scola,0.9240206
Ettore,Ettore Sottsass,0.8765047
Ettore,Ettore Petrolini,0.9248246
Ettore,Ettore Bassi,0.92406464
Ettore,Ettore Muti,0.9028096
Ettore Bassi,Ettore Bassi,1.0000001
Ettore Bassi,Ilaria Spada,0.89911556
Ettore Bassi,Beppe Convertini,0.8337674
Ettore Bassi,Gabriel Garko,0.8465286
Ettore Bassi,Veronica Maya,0.8755535
Ettore....,Ettore Majorana,0.8227477
Ettore....,Ettore Fieramosca,0.76303923
Ettore....,Ettore Scola,0.8061304
Ettore....,Ettore Sottsass,0.82872516
Ettore....,Ettore Petrolini,0.82343596
Ettore....,Ettore Bassi,0.8251684
Ettore....,Ettore Muti,0.8222729
Eugenio #Sanremo2020,Eugenio Finardi,0.85464203
Eugenio #Sanremo2020,Eugenio Scalfari,0.8525275
Eva,Eva Green,0.9237263
Eva,Eva Braun,0.9256798
Eva,Evita Perón,0.84930384
Eva,Eva Herzigová,0.9385836
Eva,Eva Robin's,0.87635624
Eva,Eva Grimaldi,0.92932355
Eva Cesaroni,Alessandra Mastronardi,0.8771566
Eva Cesaroni,Matteo Branciamore,0.8526374
Eva Cudicini de I Cesaroni,Alessandra Mastronardi,0.82468367
Evan,Gio Evan,0.9101063
Evan,Evan Peters,0.9487478
Evan,Evan N'Dicka,0.85809636
Evan,Evan Ellingson,0.87462324
Evan,Evan Rachel Wood,0.8986393
Evan,Evan Fournier,0.86110944
Evan,Evan Spiegel,0.9402389
Faber,Andrew Faber,0.93487763
Faber,Urijah Faber,0.8524616
Faber,Michel Faber,0.93506086
Faber,John Faber,0.93244565
Fabio,Fabio Rustico,0.9477422
Fabio,Fabio Capello,0.93755496
Fabio,Fabio Cannavaro,0.9379064
Fabio,Fabio Rampelli,0.84628326
Fabio,Fabio Troiano,0.9301224
Fabio,Fabio Quagliarella,0.92884403
Fabio,Fabio Volo,0.92443323
Fabio Fazio,Fabio Fazio,1.0000002
Fabio Fazio,Luciana Littizzetto,0.93450165
Fabio Fazio,Fabio Volo,0.93719393
Fabio Fazio,Pif (conduttore televisivo),0.8401518
Fabio Fazio,Ilary Blasi,0.8602158
Fabrizio,Fabrizio Corona,0.9274256
Fabrizio,Fabrizio Frizzi,0.93051124
Fabrizio,Fabrizio Gifuni,0.91769826
Fabrizio,Fabrizio Ravanelli,0.9378702
Fabrizio,Fabrizio Moro,0.9383565
Fabrizio,Fabrizio Biggio,0.93127584
Fabrizio,Fabrizio Pucci,0.92342496
Fabrizio,Fabrizio Miccoli,0.9363148
Fabrizio Frizzi,Fabrizio Frizzi,1.0000002
Fabrizio Frizzi,Fabio Frizzi,0.96977544
Fabrizio Frizzi,Carlo Conti (conduttore televisivo),0.8528007
Fabrizio Moro,Fabrizio Moro,0.9999993
Fabrizio Moro,Ermal Meta,0.83324105
Fabrizio Moro,Fabrizio Gifuni,0.9459168
Fabrizio Moro,Ultimo (cantautore),0.79985756
Facchinetti,Francesco Facchinetti,0.9412076
Facchinetti,Roby Facchinetti,0.9487555
Facchinetti,Alessandra Facchinetti,0.9306241
Facchinetti,Simone Facchinetti,0.9465587
Facchinetti,Alfonsina Strada,0.8257988
Facchinetti,Cipriano Facchinetti,0.92888004
Facchinetti,Giancarlo Facchinetti,0.9385628
Facchinetti,Papa Innocenzo IX,0.84411037
Fantastica Carolyn,Carol Kane,0.8575623
Fantastica Carolyn,Arnold Schwarzenegger,0.8362984
Fantastica Carolyn,Donald Trump,0.8580642
Fausto,Fausto Coppi,0.9396521
Fausto,Fausto Leali,0.9341805
Fausto,Fausto Bertinotti,0.93520355
Fausto,Fausto Papetti,0.88103414
Fausto,Fausto Brizzi,0.90909916
Fausto,Fausto Rossi,0.9261317
Fausto,Fausto Maria Sciarappa,0.8705282
Fausto Leali,Fausto Leali,0.9999999
Fausto Leali,Anna Oxa,0.8314065
Fausto Leali,Toto Cutugno,0.8503474
Fausto Leali!,Fausto Leali,0.9677578
Fausto Leali!,Anna Oxa,0.8074195
Fausto Leali!,Toto Cutugno,0.8271065
Favino,Pierfrancesco Favino,0.9497932
Favino,Anna Ferzetti,0.8158276
Fazio,Fabio Fazio,0.94272226
Fazio,Federico Fazio,0.9383112
Fazio,Pasquale Fazio,0.93887544
Fazio,Antonio Fazio,0.9362419
Fazio,Ferruccio Fazio,0.92753994
Fazio,Luciana Littizzetto,0.92236435
Feccia,Silvio Feccia,0.92711717
Feccia,Giuseppe Cruciani,0.88489056
Feccia,Myriam Fecchi,0.82226264
Feccia,David Parenzo,0.8894725
Fede,Emilio Fede,0.9426653
Fede,Fede Álvarez,0.93848705
Fede,Fede Galizia,0.9436271
Federica Carta,Federica Carta,1.0000002
Federica Carta,Federica Abbate,0.92989004
Federica Carta,Michele Bravi,0.8878261
Federica Carta,Marco Carta,0.9444976
Federica Sciarelli,Federica Sciarelli,1.0
Federica Sciarelli,Serena Bortone,0.8983989
Federica Sciarelli,Angelo Izzo,0.90095234
Federica Sciarelli,Antonio Mancini (criminale),0.8711596
Federica Sciarelli,Andrea Ghira,0.8635767
Federica Sciarelli,Bianca Berlinguer,0.86418724
Federico,Federico II di Svevia,0.86070186
Federico,Federico Barbarossa,0.92812157
Federico,Federico II di Prussia,0.869177
Federico,Federico Borromeo,0.90318495
Federico,Federico Caffè,0.9193461
Federico,Federico Dimarco,0.8492998
Federico,Federico da Montefeltro,0.88067293
Federico Angelucci,Diana Del Bufalo,0.8038752
Federico Angelucci,Michele Bravi,0.88338643
Federico Angelucci,Stefano De Martino,0.86136997
Federico Angelucci,Elena D'Amario,0.8549073
Felice x Sara,Papa Sisto V,0.7590574
Felice x Sara,Papa Pio X,0.8210925
Felice x Sara,Lorenzo Fragola,0.80413854
Felice x Sara,Barbara Tabita,0.7778522
Ferro,Maschera di Ferro,0.86392605
Ferro,Tiziano Ferro,0.931534
Ferro,Greta Ferro,0.94249713
Fersen,Alessandro Fersen,0.94947064
Fersen,Hans Axel von Fersen,0.9118153
Fersen,Jacques d'Adelswärd-Fersen,0.8482482
Fersen,Maria Antonietta d'Asburgo-Lorena,0.79853344
Fersen,Sophie von Fersen,0.9238591
Fersen,Thomas Fersen,0.9424214
Fersen,Axel von Fersen il Vecchio,0.90913224
Fibra,Fabri Fibra,0.9358183
Figurarsi,Francesco Guccini,0.89108646
Figurarsi,Sanford Meisner,0.8007896
Filip,Filip Kostić,0.8233541
Filip,Filip Đuričić,0.94070935
Filip,Filip Jagiełło,0.94070935
Filip,Filip Đorđević,0.94070935
Filip,Filip Bradarić,0.8011067
Filip,Filip Raičević,0.8206816
Filip,Filip Dangubić,0.81012017
Filip,Filip Krajinović,0.84668314
Filippo,Filippo II di Spagna,0.83609205
Filippo,Eduardo De Filippo,0.8694552
Filippo,Filippo di Edimburgo,0.86420405
Filippo,Filippo IV di Francia,0.8287943
Filippo,Filippo V di Spagna,0.8350489
Filippo,Filippo IV di Spagna,0.827106
Filippo,Filippo Neri,0.9462514
Filippo,Filippo I d'Asburgo,0.8236463
Filippo,Filippo I di Borbone-Orléans,0.8224119
Filippo II di Spagna,Filippo II di Spagna,1.0000005
Filippo II di Spagna,Carlo II di Spagna,0.9715551
Filippo II di Spagna,Filippo III di Spagna,0.9645481
Filippo II di Spagna,Filippo IV di Spagna,0.9866096
Filippo II di Spagna,Filippo VI di Spagna,0.959515
Filippo II di Spagna,Filippo V di Spagna,0.97108173
Filippo II di Spagna,Enrico II di Francia,0.9595373
Filippo II di Spagna,Ferdinando II d'Aragona,0.8472472
Filippo Moras,Vincenzo de' Paoli,0.861158
Filippo Moras,Ishak Belfodil,0.87291694
Fiordaliso,Fiordaliso (cantante),0.8376037
Fiordaliso,Alessandro Fiordaliso,0.9015479
Fiorella Pierobon,Fiorella Pierobon,1.0000002
Fiorella Pierobon,Francesca Cavallin,0.8619627
Fiorella Pierobon,Fabrizia Carminati,0.8545841
Fiorello,Fiorello,1.0000002
Fiorello,Giuseppe Fiorello,0.95304817
Fiorello,Fiorella Mannoia,0.87405926
Fiorello,Fiorello La Guardia,0.79024756
Fiorello,Catena Fiorello,0.92418945
Fiorello,Marco Baldini,0.8792296
Fiorello,Fiorello Giraud,0.9509661
Fiorello,Claudio Cecchetto,0.8886694
Fiorello,Fiorella Pierobon,0.8146727
Flavio,Flavio Insinna,0.9384104
Flavio,Flavio Aquilone,0.9304117
Flavio,Flavio Giuseppe,0.9465407
Flavio,Flavio Briatore,0.9287666
Flavio,Flavio Montrucchio,0.8481045
Flavio,Vespasiano,0.9378556
Flavio,Flavio Cattaneo,0.92656696
Flavio,Flavio Bucci,0.9249242
Flavio Insinna,Flavio Insinna,1.0
Flavio Insinna,Federico Russo,0.881943
Floris,Giovanni Floris,0.93670106
Floris,Roberta Floris,0.93747216
Floris,Bachisio Floris,0.86258054
Floris,Emilio Floris,0.91708905
Floris,Francesco Floris,0.9325476
Floris,Floris Versteeg,0.8662466
Floris,Gianluca Floris,0.930287
Fontana,Lucio Fontana,0.9374733
Fontana,Lorenzo Fontana,0.94282234
Fossero,Maria Antonietta d'Asburgo-Lorena,0.7967287
Fotoromanza della Nannini,Gianna Nannini,0.7952509
Franc,Franc Roddam,0.83630854
Franc,Franco Battiato,0.8526511
Franc,Francisco Franco,0.8977839
Franc,Franco Franchi,0.8823454
Franc,Franca Viola,0.8530005
Francesco,Francesco d'Assisi,0.8880769
Francesco,Francesco Giuseppe I d'Austria,0.8551724
Francesco,Francesco Facchinetti,0.92311007
Francesco,Francesco Franceschi,0.9419608
Francesco,Francesco Baracca,0.94093007
Francesco,Francesco Lodi,0.92689955
Francesco,Francesco Cossiga,0.94233906
Francesco #Gabbani.,Francesco Gabbani,0.93035495
Francesco #Gabbani.,Francesca Fialdini,0.83608484
Francesco Cardamone,Agostino Cardamone,0.95884544
Francesco Cardamone,Paolo Caiazzo,0.9244344
Francesco Cardamone,Domenico Acanfora,0.8545277
Francesco De Gregori,Francesco De Gregori,1.0000005
Francesco De Gregori,Francesco De Gregori (partigiano),0.9444976
Francesco Monte,Francesco Maria Bourbon del Monte Santa Maria,0.88050926
Francesco Monte,Francesco d'Assisi,0.89571965
Francesco Monte,Virginia Bourbon del Monte,0.90109265
Francesco Monte,Francesco Baracca,0.9498094
Francesco Pazzi,Francesco de' Pazzi,0.93342054
Francesco Pazzi,Jacopo de' Pazzi,0.89188987
