mention,wp_title,cosine
Checca Paone,Giovanna Donini,0.875339
Checca Paone?,Totò,0.8193729
Checca Paone?,Giovanna Donini,0.8626205
Checca Paone…!,Totò,0.83461434
Checca Paone…!,Giovanna Donini,0.85652286
Checca Pavona,Checco Durante,0.86101115
Checca Pavona,Arisa,0.8231546
Checca Pavona,Totò,0.8280132
Checca Pavona,Gianni Morandi,0.8178176
Checca Pavone,Checco Durante,0.8661002
Checca Pavone,Arisa,0.8503625
Checca Pavone,Totò,0.8491669
Checca Pavone,Gianni Morandi,0.86701596
Checca Pavone!,Checco Durante,0.84733117
Checca Pavone!,Arisa,0.83183104
Checca Pavone!,Totò,0.83783716
Checca Pavone!,Gianni Morandi,0.83937895
Checca Pavone...,Checco Durante,0.8171834
Checca Pavone...,Arisa,0.8323565
Checca Pavone...,Totò,0.83438337
Checca Pavone...,Gianni Morandi,0.8387255
Checca Pavone?,Checco Durante,0.8572272
Checca Pavone?,Arisa,0.833326
Checca Pavone?,Totò,0.82758456
Checca Pavone?,Gianni Morandi,0.8420013
Checca Rino,Checco Durante,0.8549857
Checca Rino,Nicola Di Bari (cantante),0.84499896
Checca Rino,Ivone De Franceschi,0.8335066
Checca Rino,Lino Banfi,0.8467957
Checca Rino,Arisa,0.8455683
Checca Rino,Caparezza,0.859982
Checca....,Checco Zalone,0.7733445
Checca....,Andrea Checchi,0.7726891
Checca....,Checco Durante,0.7671336
Checca....,Checco Marsella,0.7783114
Checco,Checco Zalone,0.9257088
Checco,Checco Durante,0.9303756
Checco,Checco Marsella,0.9461626
Checco,Andrea Checchi,0.8209555
Checco Zalone,Checco Zalone,0.9999999
Checco Zalone,Herbert Ballerina,0.83037925
Checco Zalone,Teresa Mannino,0.86677945
Cherubini,Luigi Cherubini,0.90053743
Cherubini,Gianluca Cherubini,0.88861495
Cherubini,Bixio Cherubini,0.9085057
Cherubini,Jovanotti,0.93836814
Cherubini,Carlo Cherubini (calciatore),0.8455142
Chiaro,Chiara Iezzi,0.8332876
Chiaro,Chiara Gribaudo,0.8405379
Chiaro,Chiara Francini,0.8479117
Chiaro,Chiaro Davanzati,0.8511876
Chiaro,Chiara Ferragni,0.84380287
Chico,Chico Forti,0.92838895
Chico,Chico Buarque,0.81797814
Chico,Chico Mendes,0.9387739
Chico,Francisco Conceição,0.8425946
Chico,Chico Xavier,0.9468583
Chico,Chico Marx,0.9370958
Chico,Chico Díaz,0.9221899
Chico,Valentina Chico,0.9135036
Chris Rock,Chris Rock,0.99999976
Chris Rock,Adam Sandler,0.87197465
Chris Rock,Chris Cornell,0.93854344
Chris Rock,Nanni Baldini,0.8580216
Ciao Mario,Mario Perrotta,0.8916676
Ciao Mario,Mario Gómez,0.913533
Ciao Mario,Mario Gulinelli,0.86613953
Ciccio,Ciccio Ingrassia,0.947599
Ciccio,Franco Franchi,0.8785145
Ciccio,Francesco Graziani,0.8996993
Ciccio,Ciccio Merolla,0.9458245
Ciccio,Ciccio Franco,0.9522511
Ciccio,Ciccio Barbi,0.9510045
Cionci,Diego Fusaro,0.82567817
Cionci,Jack lo squartatore,0.79678607
Cionci,Enzo Bianchi,0.80674404
Clark Kent?,Tom Welling,0.8598258
Claudia Pandolfi,Claudia Pandolfi,0.9999998
Claudia Pandolfi,Claudio Santamaria,0.90009975
Claudia Pandolfi,Giulia Michelini,0.92400557
Claudio Borghi,Claudio Borghi (politico),0.9300528
Claudio Borghi,Claudio Borghi (calciatore),0.92842364
Claudio Borghi,Alessandro Borghi (attore),0.90241826
Claudio Borghi,Matteo Salvini,0.9161204
Claudio Borghi,Alberto Bagnai,0.9299642
Claudio Borghi,Daniele Capezzone,0.9102978
Claudio Checchetto..,Fabio D'Auria,0.89660144
Cmq,Cmqmartina,0.9271983
Cmq,Osvaldo Farrés,0.8021621
Commisso,Rocco Commisso,0.90490437
Commisso,Cosimo Commisso,0.9219434
Commisso,Giuseppe Commisso,0.9231117
Commisso,Antonio Commisso,0.9262028
Commisso,Antonio Macrì,0.8541895
Complimenti,Piero Chiambretti,0.86291546
Complimenti,Francesco Scali,0.8812636
Congratulazioni,Keanu Reeves,0.8522978
Congratulazioni,Alessandro Prontera,0.85807776
Congratulazioni,Carmen Villani,0.87323195
Congratulazioni,Moisè Maldacea,0.76724577
Conte,Giuseppe Conte,0.9366316
Conte,Antonio Conte,0.9414656
Conte,Paolo Conte,0.93088406
Conte,"Camillo Benso, conte di Cavour",0.81183213
Continuamo,Carlos Alberto Carvalho da Silva Júnior,0.8101614
Continuamo,João Pedro Almeida Machado,0.8230861
Continuamo,Zíbia Gasparetto,0.81049335
Correa,Joaquín Correa,0.91929376
Correa,Marcos Aoás Corrêa,0.81541395
Correa,Rafael Correa,0.91657966
Correa,Ángel Correa,0.91876686
Correa,Juan Manuel Correa,0.85568464
Correa,Alessandro Correa,0.90120006
Correa,Alejandro Correa,0.91489786
Corri,Adrienne Corri,0.9192289
Corri,Tomas Milian,0.81456447
CortoMuso Allegri,Massimiliano Allegri,0.86197174
CortoMuso Allegri,Kaio Jorge,0.8325218
CortoMuso Allegri?,Massimiliano Allegri,0.85183215
CortoMuso Allegri?,Kaio Jorge,0.83245504
Costanzo,Maurizio Costanzo,0.93642855
Costanzo,Costanzo II,0.9422197
Costanzo,Saverio Costanzo,0.94024634
Costanzo,Nello Di Costanzo,0.8766942
Costanzo,Costanzo Ciano,0.9581327
Costanzo,Costanzo Cloro,0.93568444
Costanzo,Costanzo III,0.8581434
Cremonini,Cesare Cremonini (cantante),0.87846357
Cremonini,Luigi Cremonini,0.93884385
Cremonini,Davide Petrella,0.8770667
Cremonini,Cesare Cremonini (filosofo),0.89005125
Cremonini,Alessio Cremonini,0.9442341
Cristiano,Cristiano Ronaldo,0.93776804
Cristiano,Cristiano Malgioglio,0.9398601
Cristiano,Cristiano Giuntoli,0.88968706
Cristiano,Cristiano De André,0.8750192
Cristiano,Cristiano Caccamo,0.93469477
Cristiano,Cristiano Lucarelli,0.91842496
Cristiano,Cristiano Biraghi,0.93809664
Cristiano,Cristiano Zanetti,0.93506795
Cristiano gardini,Dario Franceschini,0.8862742
Cristiano gardini,Giuseppe De André,0.86415625
Cristiano gardini,Sharon Stone,0.87673986
Cristiano gardini,Loretta Goggi,0.89553666
Cristo,Gesù,0.9546828
Crosetto,Guido Crosetto,0.9366857
Crosetto,Giorgia Meloni,0.89971554
Crosetto,Maurizio Crosetti,0.84574103
Crosetto,Ignazio La Russa,0.8001658
Crosetto,Gianfranco Zola,0.8788334
Crosetto,Giuseppe Favalli,0.82842946
Crosetto,Guillermo Ochoa,0.8811441
Crosetto,Fabio Rampelli,0.8155281
DITO IN,Dito Montiel,0.8864031
DROGATI.COMPLIMENTI,Frank Sinatra,0.826661
DROGATI.COMPLIMENTI,Rino Gaetano,0.83102787
DROGATI.COMPLIMENTI,Little Richard,0.8055503
Daddy Sugar,Lisa Kleypas,0.8134145
Daddy Sugar,Trick Daddy,0.9156158
Dai Giampi,Domenico Giampà,0.83637667
Dai Giampi,Giampio Devasini,0.8339212
Dai Giampi,Giuseppe Giampà,0.8334936
Dai Giampi,Giorgio Giampà,0.8136531
Daisy,Daisy Ridley,0.92880046
Daisy,Daisy Edgar-Jones,0.8382512
Daisy,Daisy Taylor,0.9075271
Daisy,Daisy Lumini,0.92729706
Daje,Louiselle,0.8332753
Daje,Matteo Ciceroni,0.8507533
Daje,Claudio Petruccioli,0.83436984
Daje,Linda Lanzillotta,0.83472943
Damia' hai rotto,Publio Clodio Pulcro,0.7905636
Daniel,Daniel Day-Lewis,0.8685053
Daniel,Daniel Maldini,0.93087643
Daniel,Daniel Radcliffe,0.9446744
Daniel,Daniel Brühl,0.8927843
Daniele,Pino Daniele,0.9290973
Daniele,Daniele Massaro,0.93377674
Daniele,Daniele Scardina,0.93751013
Daniele,Daniele Capezzone,0.9310511
Daniele,Daniele Luttazzi,0.9173087
Daniele,Daniele Adani,0.9055519
Daniele,Daniele Rugani,0.9294227
Daniele,Daniele Gastaldello,0.9259792
Danielle [Dany,Dany París,0.8694614
Danielle [Dany,Dany Saval,0.84706455
Danielle [Dany,Karin Viard,0.84405893
Danielle [Dany,Cathy Ménard,0.8425856
Danielle [Dany,Rosetta Calavetta,0.8197317
Dante,Dante Alighieri,0.9300107
Dante,Dante Ferretti,0.9070653
Dante,Emma Dante,0.91968983
Dante,Beatrice Portinari,0.82016665
Dante,Dante Gabriel Rossetti,0.88130325
Dante Alighieri del cazzo,Bernabò Visconti,0.76218843
Dante Alighieri del cazzo,Fito Páez,0.75413406
Dario Bressanini,Dario Bressanini,1.0000002
Darmian,Matteo Darmian,0.94006443
Darmian,Antonio Candreva,0.8914089
Darmian,Kamil Glik,0.88733673
Darmian,Pierre-Emerick Aubameyang,0.81279385
Darmian,Robin Gosens,0.75353855
Darmian,Gian Piero Ventura,0.8542713
Darwin,Charles Darwin,0.93798304
Darwin,Darwin Núñez,0.88682723
Datti,Mohammed Aliyu Datti,0.7565552
Datti,Arocle Datti,0.8001946
Datti,Emilio Solfrizzi,0.8544924
Datti,Jesse Eisenberg,0.75187874
Datti,Antonio Stornaiolo,0.7986165
Datti,Marco Simone,0.8325503
Davi,Robert Davi,0.9194708
Davi,Klaus Davi,0.9343182
Davi,Davi Santos,0.9312093
Davi,Angelo Davì,0.9339237
Davi,Luigi Davì,0.93388045
Davi,Davi Araújo,0.8584987
Davi,Davi Banda,0.8854424
Davi,Davi Rossetto,0.9200722
Davi,Davi Cortes da Silva,0.8443296
David Guetta,David Guetta,0.9999999
David Guetta,Nathalie Guetta,0.95590085
David Guetta,Cathy Guetta,0.9575105
David Guetta,Bernard Guetta,0.9748932
Davide di Rimini,Eron,0.77331793
Davide di Rimini,Davide Arcangeli,0.86207235
Davide di Rimini,Davide Pagliarani,0.8380661
Davide di Rimini,Davide Tentoni,0.8532138
Davide di Rimini,Davide Moscardelli,0.831717
Davide di Rimini,Vincenzo Muccioli,0.84636486
Davide di Rimini,Davide Di Gennaro,0.88557464
Dayane,Dayane Mello,0.92984974
Dayane,Moshe Dayan,0.8891733
Dayane,Dayane Rocha,0.9330166
Dayane,Assi Dayan,0.89067024
Dayane,Rebecca Dayan,0.9215436
Dayane,Dayana Mendoza,0.9120899
Dayane,Yael Dayan,0.8904654
Dayane,Samuel Peron,0.8282897
De Laurentiis?,Aurelio De Laurentiis,0.9198893
De Laurentiis?,Dino De Laurentiis,0.89849466
De Laurentiis?,Luigi De Laurentiis,0.9302391
De Laurentiis?,Gaia De Laurentiis,0.9142152
De Laurentiis?,Giada De Laurentiis,0.9220271
De Laurentiis?,Luigi De Laurentiis (1979),0.88813734
De Laurentiis?,Gianfranco De Laurentiis,0.93435335
De Laurentiis?,Martha De Laurentiis,0.8990574
De Laurentiis?,Alfredo De Laurentiis,0.9307371
De Masi,Domenico De Masi,0.9246953
De Masi,Mauro Masi,0.93003976
De Masi,Carlo Masi,0.9132302
De Masi,Francesco de Masi,0.9263054
De Masi,Masi Oka,0.8292494
De Masi,Stefano Feltri,0.871027
De Masi,Omicidio di Giorgiana Masi,0.8448037
De Masi,Piero De Masi,0.9250292
De Sciglio,Mattia De Sciglio,0.9471101
De Sciglio,Davide Calabria,0.8433373
De Sciglio,Danilo Luiz da Silva,0.85170954
De Sciglio,Ignazio Abate,0.88470495
De Sciglio,Luca Pellegrini (calciatore 1999),0.8262589
Dean Winchester,Jeffrey Dean Morgan,0.9219345
Dean Winchester,Jensen Ackles,0.9116473
Del Debbio,Paolo Del Debbio,0.940573
Del Debbio,Enrico Del Debbio,0.9445443
Del Debbio,Debbie Harry,0.82570636
Del Debbio,Debbie Reynolds,0.8451983
Del Debbio,Debbie Brill,0.8439388
Del Debbio,Armando Del Debbio,0.9495118
Del Debbio,Debbie Allen,0.84083855
Del Piero,Alessandro Del Piero,0.9380022
Del Piero,Piero della Francesca,0.7971705
Del Piero,Piero da Vinci,0.87542427
Del Piero,Piero Chiambretti,0.8916978
Del Piero,Piero Ricca,0.91142976
Del Piero,Piero Angela,0.92781425
Del Piero,Piero Lardi Ferrari,0.8449031
Del Piero,Piero Fassino,0.92240465
Del Piero,Piero Ceccarini,0.8946028
Dell,Michael Dell,0.88943285
Dell,Dorothy Dell,0.92842156
Dell,Dell Curry,0.91555935
Dell,Dick Dell,0.9249227
Dell,Christian Dell,0.922335
Dell,Dell Demps,0.85501385
Denaro,Matteo Messina Denaro,0.8637037
Denaro,Francesco Messina Denaro,0.8745967
Denis Verdini,Denis Verdini,0.9999999
Denis Verdini,Marcello Dell'Utri,0.7978473
Denis Verdini,Sandro Bondi,0.8464822
Depay,Memphis Depay,0.89260405
Depay,Jordy Clasie,0.85897446
Depay,Ruud van Nistelrooij,0.80068946
Depay,Darwin Núñez,0.84078866
Depay,Cody Gakpo,0.83536184
Depay,Noa Lang,0.8001777
Depay,Ronald Koeman,0.8066486
Di Maria,Maria (madre di Gesù),0.8777889
Di Maria,Maria Maddalena,0.89235306
Di Maria,Maria Teresa d'Austria,0.8654649
Di Maria,Maria Antonietta d'Asburgo-Lorena,0.8426004
Di Maria,Maria Stuarda,0.84821534
Di Maria,Maria I d'Inghilterra,0.81433886
DiMaio A,Luigi Di Maio,0.75110364
DiMaio A,Salvatore Di Maio,0.76106495
DiMaio A,Sebastien De Maio,0.7678753
DiMaio A,Olimpia Di Maio,0.7553212
DiMaio A,Oscar Di Maio (1959),0.79226565
DiMaio A,Gaetano Di Maio,0.7528228
Diamine,Federico Nardelli,0.87102044
Diamine,Sandro Pertini,0.8520942
Diamine,Claudio,0.92438775
Diamine,Greg Nicotero,0.86289054
Diba,Farah Pahlavi,0.8365184
Diba,Reza Ciro Pahlavi,0.8223006
Diba,Agostino Di Bartolomei,0.76611924
Diba,Ali-Reza Pahlavi,0.8223996
Diba,Farahnaz Pahlavi,0.83638406
Dillo,Dillo Lombardi,0.9086076
Dillo,Paolo Belli,0.85908306
Dillo,Giampaolo Morelli,0.8470117
Dillo,Enrico Brignano,0.8404342
Dillo,Isabella Cecchi,0.85756624
Dio Ludo,Nicola Cusano,0.8537319
Dio Ludo,Liutperga,0.8113579
Dio Ludo,Antonio Tari,0.875574
Dio Ludo,Radovan Karadžić,0.78448176
Direi,Livio Cori,0.8783379
Direi,Chris Martin,0.89082396
Direi,Paolo Sollier,0.8254674
Direi,Ernest Renan,0.8712727
Direi,Davide Serra,0.8740762
Direi,Elvis Presley,0.8621415
Dirà,Papa Leone XII,0.7773603
Dirà,Marko Đira,0.84910905
Dispiace,Max Tortora,0.8504255
Dispiace,William Viali,0.8973399
Dispiace,Asghar Farhadi,0.82249427
Dispiace,Sabina Began,0.87030035
DittaturaNaziSanitaria,Francisco Franco,0.7821361
DittaturaNaziSanitaria,Iosif Stalin,0.77477497
DittaturaNaziSanitaria,Winston Churchill,0.80640996
DittaturaNaziSanitaria,Papa Benedetto XVI,0.7626498
DittaturaNaziSanitaria,Sandro Pertini,0.75963604
Dj Ax,DJ Jad,0.9318733
Dj Ax,J-Ax,0.91131914
Dj Ax,Wlady,0.8757503
Dj Ax,Francesco Facchinetti,0.8827695
Dj Ax,Space One,0.8489197
Dmitrij #Medvedev,Dmitrij Medvedev,0.94788265
Dmitrij #Medvedev,Svetlana Medvedeva,0.8223106
Dmitrij #Medvedev,Vladimir Putin,0.8116583
Dmitrij #Medvedev,Mikheil Saak'ashvili,0.8690021
Dmitrij #Medvedev,Aleksej Naval'nyj,0.9045819
Dmitrij #Medvedev,Viktor Alekseevič Zubkov,0.8485992
Donna Filomena,Isa Danieli,0.8525232
Donna Filomena,Filomena Pennacchio,0.8564042
Donna Filomena,Filomena Morlando,0.7936545
Donna Filomena,Filomena Galdieri,0.79108167
Donnarumma,Gianluigi Donnarumma,0.94745445
Donnarumma,Antonio Donnarumma,0.9504715
Donnarumma,Alfredo Donnarumma,0.9508661
Donnarumma,Paolo Donnarumma,0.9463249
Donnarumma,Elvira Donnarumma,0.9551575
Dorian Gray,Dorian Gray (attrice),0.90930194
Dormo,Giancane,0.88199794
Dormo,Gianmarco Saurino,0.8368719
Dormo,Tedua,0.87804633
Dosio,Giovanni Antonio Dosio,0.8809319
Dosio,Pietro Dosio,0.92791927
Dosio,Ugo Dosio,0.9271694
Draghi,Mario Draghi,0.91662526
Draghi,Enzo Draghi,0.91040635
Duce,Benito Mussolini,0.9036808
Duce,Livio Duce,0.93281484
Dusan,Dušan Vlahović,0.89082116
Dusan,Dušan Tadić,0.9338474
Dusan,Dušan Basta,0.9396548
Dusan,Dušan Lajović,0.91112506
Dusan,Dušan Mandić,0.9393943
Dusan,Dušan Bajević,0.9106276
Dusan,Dušan Ivković,0.9156466
Dusan,Dušan Makavejev,0.8942938
Dusan Filip Sergej,Stefanos Tsitsipas,0.8774644
Dusan Filip Sergej,Andrej Rublëv (tennista),0.8537413
Dusan Filip Sergej,Dragan Stojković,0.85927755
Dybala,Paulo Dybala,0.9411878
Dybala,Marko Pjaca,0.8097514
Dybala,Paul Pogba,0.8765302
Dybala,Andrea Belotti,0.9047257
Dybala,Oriana Sabatini,0.85053957
Dybala #,Paulo Dybala,0.9158923
Dybala #,Marko Pjaca,0.8203162
Dybala #,Paul Pogba,0.85436004
Dybala #,Oriana Sabatini,0.8357706
Dybala #,Andrea Belotti,0.88250196
Dyson,James Dyson,0.9074069
Dyson,Freeman Dyson,0.93922836
Dyson,Jeremy Dyson,0.9218595
Dyson,Jerome Dyson,0.93243533
Dyson,Esther Dyson,0.94485795
D’Annunzio,Gabriele D'Annunzio,0.96497345
D’Annunzio,Gabriellino D'Annunzio,0.9548882
D’Annunzio,Mario D'Annunzio,0.94444144
D’Annunzio,Ugo Veniero D'Annunzio,0.93714774
Edoardo,Edoardo Agnelli (1954),0.8625704
Edoardo,Edoardo Leo,0.9430466
Edoardo,Edoardo VII del Regno Unito,0.83658767
Edoardo,Edoardo VIII del Regno Unito,0.7988129
Edoardo,Edoardo Bennato,0.94115156
Edoardo,Edoardo VI d'Inghilterra,0.87639445
Edoardo,Edoardo I d'Inghilterra,0.82090056
Edoardo,Edoardo II d'Inghilterra,0.85340935
El0n,Amanda Lear,0.8585009
El0n,Jannik Sinner,0.81082046
El0n,Alain Elkann,0.87704283
Eleonora,Eleonora Giorgi,0.9452716
Eleonora,Eleonora Duse,0.8611921
Eleonora,Eleonora d'Aquitania,0.8500834
Eleonora,Eleonora Daniele,0.92632556
Eleonora,Eleonora Evi,0.8648894
Eleonora,Eleonora di Toledo,0.853659
Eleonora,Eleonora Abbagnato,0.9422027
Eleonora,Eleonora Pedron,0.8777078
Eleonora,Eleonora Cadeddu,0.86069256
Elia,Antonella Elia,0.94201803
Elia,Carmine Elia,0.9429029
Elia,Elia Kazan,0.93847287
Elia,Elia Viviani,0.9323697
Elia,Eljero Elia,0.8638212
Elia,Michele Mario Elia,0.8664483
Elia,Elia Legati,0.9316149
Elia,Leopoldo Elia,0.9509684
Elijah,Elijah Wood,0.95569456
Elijah,Elijah Muhammad,0.9617129
Elijah,Elijah Bryant,0.9368224
Elijah,Elijah Johnson,0.936466
Elijah,Lil Peep,0.89829147
Elizabeth Gould Davis,Owen Davis,0.91808426
Elizabeth Gould Davis,Julie Andrews,0.8855867
Elizabeth Gould Davis,Susan Sarandon,0.8590583
Elizabeth Gould Davis,Julianne Moore,0.87568605
Elizabeth Gould Davis,Paul Giamatti,0.8357151
Elliott,Sam Elliott,0.9133813
Elliott,Elliott Gould,0.9174818
Elliott,Elliott Erwitt,0.8252963
Elliott,Missy Elliott,0.9130285
Elliott,Harvey Elliott,0.92379165
Elliott,Ezekiel Elliott,0.86809474
Elliott,Elliott Smith,0.90880096
Elliott,Joe Elliott,0.9092299
Elliott,Emun Elliott,0.8248544
Elodie,Élodie Yung,0.9656201
Elodie,Elodie Treccani,0.9340555
Elodie,Élodie Fontan,0.9678275
Elodie,Élodie Frenck,0.93765163
Elon Musk,Elon Musk,0.9999999
Elvis,Elvis Presley,0.93955123
Elvis,Lisa Marie Presley,0.85753083
Elvis,Colonnello Tom Parker,0.8117929
Elvis,Elvis Costello,0.9449003
Elvis,Priscilla Presley,0.90343404
Er muro der pianto,Federico II di Svevia,0.8030458
Ero,ERO (artista),0.86723864
Ero,Ero Rossi,0.8841285
Errico Porzio:,Totò,0.8566017
Errico Porzio:,Papa Innocenzo XII,0.8213234
Errico Porzio:,Raffaele Viviani,0.86498106
Etero,Danny D,0.8897001
Etero,Paola Turci,0.828646
Etero,Selvaggia Lucarelli,0.8380579
Ettore,Ettore Majorana,0.9272387
Ettore,Ettore Fieramosca,0.84492457
Ettore,Ettore Scola,0.9240206
Ettore,Ettore Sottsass,0.8765047
Ettore,Ettore Petrolini,0.9248246
Ettore,Ettore Bassi,0.92406464
Ettore,Ettore Muti,0.9028096
Eugenii,Eugenio Finardi,0.8173218
Eugenii,Eugenio Montale,0.8097781
Eugenii,Eugenio di Savoia,0.7626449
Eugenii,Eugène Ionesco,0.82065487
Eugenii,Eugène Sue,0.84240174
Eugenii,Eugenio Derbez,0.81255877
Eurovision2022,Alessandro Cattelan,0.8212973
Evasore,Ernesto Maria Ruffini,0.82698524
Evasore,David Riondino,0.84718674
FARE DETENZIONE PER LEGITTIMA,Maschera di Ferro,0.70458424
FARE DETENZIONE PER LEGITTIMA,Anna Bolena,0.6789726
FARE IL RICCHIONE,Fabri Fibra,0.71494204
FARE IL RICCHIONE,Salvo Lima,0.6975755
FARE IL RICCHIONE,Roberto Calderoli,0.72107756
FARE IL RICCHIONE,Pierre Ravanas,0.71178037
FRATELLI D'#ITALIA',Edmondo Cirielli,0.7045188
Fabricius,Werner Fabricius,0.93589354
Fabricius,David Fabricius,0.95715755
Fabricius,Johan Christian Fabricius,0.93919486
Fabricius,Johannes Fabricius,0.96450895
Fabricius,Ernst Fabricius,0.94116557
Fabrizio,Fabrizio Corona,0.9274256
Fabrizio,Fabrizio Frizzi,0.93051124
Fabrizio,Fabrizio Gifuni,0.91769826
Fabrizio,Fabrizio Ravanelli,0.9378702
Fabrizio,Fabrizio Moro,0.9383565
Fabrizio,Fabrizio Biggio,0.93127584
Fabrizio,Fabrizio Pucci,0.92342496
Fabrizio,Fabrizio Miccoli,0.9363148
Fabrizio Marrazzo,Davide Silvestri,0.9006905
Fabrizio Marrazzo,Elisa Anzaldo,0.8542294
Faletti/Vito,Giorgio Faletti,0.84781635
Faletti/Vito,Nino Frassica,0.7831518
Faletti/Vito,Lorenza Mario,0.8161043
Faletti/Vito,Cristina Garavaglia,0.8104147
Faletti/Vito,Giovanni Falcone,0.82190645
Faletti/Vito,Toto Cutugno,0.7808368
Faletti/Vito,Enzo Jannacci,0.80971456
Fantozzi,Paolo Villaggio,0.87509
Fazio,Fabio Fazio,0.94272226
Fazio,Federico Fazio,0.9383112
Fazio,Pasquale Fazio,0.93887544
Fazio,Ferruccio Fazio,0.92753994
Fazio,Antonio Fazio,0.9362419
Fazio,Luciana Littizzetto,0.92236435
Fedez,Fedez,1.0
Fedez,Chiara Ferragni,0.8673723
Fedez,J-Ax,0.8544426
Fedriga,Massimiliano Fedriga,0.9016987
Fedriga,Renzo Tondo,0.8225472
Fedriga,Alessandro Fedrigo,0.87426996
Fedriga,Debora Serracchiani,0.8630805
Fedriga,Costantino della Gherardesca,0.67327696
Felice,Felice Maniero,0.9370556
Felice,Papa Sisto V,0.79720104
Felice,Carlo Felice di Savoia,0.82543993
Felice,Felice Gimondi,0.9312375
Felice,Felice Andreasi,0.87004226
Felice,Felice Evacuo,0.93972945
Felice,Felice Casorati,0.90712297
FelicementeLGBT,Madonna (cantante),0.77429485
FelicementeLGBT,Johann Joachim Winckelmann,0.8056466
Felix,João Félix,0.94590867
Felix,Felix Magath,0.8646912
Felix,Miguel Ángel Félix Gallardo,0.8696389
Felix,Felix Baumgartner,0.8243475
Felix,Felix Mallard,0.86990774
Felix,Félix Tshisekedi,0.81178623
Felix,Allyson Felix,0.8562178
Felix,Felix Silla,0.94527733
Feltri,Vittorio Feltri,0.9404916
Feltri,Stefano Feltri,0.9523393
Feltri,Mattia Feltri,0.9283488
Fenomeno,Jimmy il Fenomeno,0.8684279
Ferragni,Chiara Ferragni,0.91762227
Ferragni,Fedez,0.9174684
Ferragni,Rosolino Ferragni,0.9214826
Ferragni,Odoardo Ferragni,0.853549
Ferragni,Francesca Manzini,0.889048
Filastrocca Per Grandi,Davide Bregola,0.7183126
Finocchio #Gay,Lino Banfi,0.8232794
Finocchio #Gay,Gianluca Buonanno,0.839029
Finocchio #Gay,Justin Fashanu,0.79553556
Florenzi,Alessandro Florenzi,0.9265157
Florenzi,Marianna Bacinetti,0.8033503
Florenzi,Florenz Ziegfeld,0.7153677
Florenzi,Giovanni Di Lorenzo (calciatore),0.82014763
Fontana,Lucio Fontana,0.9374733
Fontana,Lorenzo Fontana,0.94282234
Formigli,Corrado Formigli,0.9685042
Formigli,Giovanni Donzelli,0.86633027
Formigli,Giuseppe Cruciani,0.889569
Formigli,Ignazio La Russa,0.77851486
Formigli,Michele Santoro,0.90301275
Formigli,Valentina Petrini,0.8800749
Fosse,Jon Fosse,0.922474
Foto Nicola Arcuri,Francesco Coco (calciatore),0.83133507
Foto Nicola Arcuri,Christian Vieri,0.86279297
Foto Nicola Arcuri,Alberto Magliozzi,0.84273463
Foto Nicola Arcuri,Loredana Bertè,0.8328784
Foto Nicola Arcuri,Matteo Renzi,0.848296
Francesca,Francesca Michielin,0.89680696
Francesca,Francesca Chillemi,0.93147045
Francesca,Francesca Lo Schiavo,0.87733704
Francesca,Francesca Fagnani,0.84950644
Francesca,Francesca Manzini,0.9352882
Francesca,Piero della Francesca,0.7370958
Francesca,Francesca da Rimini,0.86582124
Francesca,Francesca Cavallin,0.87643456
Francesca Catone,Marco Porcio Catone Uticense,0.86801636
Francesca Catone,Giampiero Catone,0.92006195
Francesca Catone,Francesca da Rimini,0.85667545
Francesca Catone,Dionisio Catone,0.93068594
Francesca Catone,Piero Ricca,0.9030143
Francesca Pascale,Paola Turci,0.8691405
Francesca Pascale,Marta Fascina,0.84985685
Francesca Pascale,Virginia Raffaele,0.8827115
Francesca Pascale,Michelle Bonev,0.9396246
Francesca Pascale,Piero Ricca,0.8782982
Francesca Pascale,Pedro Pascal,0.87323314
Francesca Pascale,Mariarosaria Rossi,0.8550878
Francesca Pascale,Silvio Berlusconi,0.8974093
Francesca Pascale,Antonio Pascale,0.96137923
Francesca Sabatella,Luigi Sabatelli,0.9250381
Francesca Sabatella,Gaetano Sabatelli,0.93978214
Francesca Sabatella,Francesco Hayez,0.83467597
Francesca Sabatella,Luca Sabatelli,0.93315154
Francesca Sabatella,Giuseppe Sabatelli,0.94317764
Francesco,Francesco d'Assisi,0.8880769
Francesco,Francesco Giuseppe I d'Austria,0.8551724
Francesco,Francesco Facchinetti,0.92311007
Francesco,Francesco Franceschi,0.9419608
Francesco,Francesco Baracca,0.94093007
Francesco,Francesco Lodi,0.92689955
Francesco Totti,Francesco Totti,1.0000001
Francesco Totti,Ilary Blasi,0.84709305
Francesco Totti,Marco Delvecchio,0.8770531
Francesco d'Assisi,Francesco d'Assisi,1.0000001
Francesco d'Assisi,Chiara d'Assisi,0.96013033
Francesco d'Assisi,Francesco d'Assisi di Borbone-Spagna,0.934559
Franci,Carlo Franci,0.92191774
Franci,Rinaldo Franci,0.93420637
Franci,Mario Tuti,0.8119137
Franci,Adolfo Franci,0.9542838
Franci,Benvenuto Franci,0.93755764
Franci,Francisco Franco,0.8964679
Franco Grillini,Franco Grillini,1.0000001
Franco Grillini,Alba Parietti,0.8698718
Franco Grillini,Daniele Capezzone,0.9123433
Franco Grillini,Alfredo Ormando,0.83979964
Franco Grillini!,Franco Grillini,0.959826
Franco Grillini!,Alba Parietti,0.8390119
Franco Grillini!,Daniele Capezzone,0.8865559
